 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,7360.677,633.33,1991,8354
2,51984,7333.23,631.477,1952,8324
3,51984,7339.59,632.639,1941,8433
4,51984,7335.036,632.252,1972,8449
5,51984,7331.611,631.624,1981,8312
6,51984,7321.825,631.286,1986,8355
7,51984,7314.671,630.3,1958,8361
8,51984,7317.905,631.188,2021,8304
9,51984,7307.591,629.295,2026,8280
10,51984,7312.805,630.517,1976,8255
11,51984,7292.201,628.125,2000,8420
12,51984,7301.965,629.311,1974,8308
13,51984,7302.841,629.529,2010,8307
14,51984,7282.067,626.337,1889,8221
15,51984,7283.222,626.571,1971,8294
16,51984,7276.276,626.505,1954,8224
17,51984,7282.28,626.831,2016,8268
18,51984,7282.486,627.023,1991,8282
19,51984,7267.407,625.592,1957,8250
20,51984,7272.37,625.849,2007,8391
21,51984,7267.058,625.491,1947,8266
22,51984,7269.477,625.689,1981,8328
23,51984,7256.624,624.54,2001,8291
24,51984,7268.448,625.218,1923,8368
25,51984,7252.015,625.531,2029,8218
26,51984,7248.586,623.297,2009,8249
27,51984,7253.491,625.347,1878,8338
28,51984,7254.667,623.975,2034,8350
29,51984,7240.506,623.679,2016,8272
30,51984,7242.944,623.455,1973,8269
31,51984,7237.713,622.831,1984,8311
32,51984,7226.355,622.018,1961,8366
33,51984,7230.144,622.692,1969,8208
34,51984,7239.079,624.107,1963,8265
35,51984,7199.235,619.327,1884,8125
36,51984,7215.117,620.49,2003,8303
37,51984,7224.531,622.64,1926,8156
38,51984,7202.357,620.434,1970,8255
39,51984,7187.219,618.72,1988,8008
40,51984,7185.994,618.259,1917,8367
41,51984,7197.006,618.678,1990,8299
42,51984,7211.06,620.166,1994,8285
43,51984,7189.02,618.687,1931,8122
44,51984,7187.598,618.755,1911,8322
45,51984,7192.992,619.307,1883,8078
46,51984,7164.021,616.502,1932,8223
47,51984,7187.015,618.55,1952,8160
48,51984,7169.619,617.43,1980,8182
49,51984,7183.339,618.265,1874,8399
50,51984,7187.088,618.615,2001,8122
51,51984,7159.612,616.029,1948,8177
52,51984,7167.721,616.356,1967,8199
