 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,1787.424,428.606,445,2408
2,51984,1777.325,427.241,432,2423
3,51984,1772.661,425.036,440,2430
4,51984,1780.813,427.104,439,2428
5,51984,1775.07,424.192,435,2442
6,51984,1774.79,423.58,444,2407
7,51984,1771.875,422.249,446,2415
8,51984,1774.488,422.294,449,2413
9,51984,1774.014,421.49,439,2389
10,51984,1772.795,420.748,440,2433
11,51984,1772.018,419.379,436,2382
12,51984,1774.856,420.446,445,2414
13,51984,1769.107,417.758,439,2379
14,51984,1770.839,417.862,428,2384
15,51984,1771.254,417.598,443,2505
16,51984,1768.446,415.825,438,2361
17,51984,1767.593,415.382,439,2363
18,51984,1764.464,413.906,439,2348
19,51984,1764.918,413.726,439,2351
20,51984,1764.946,413.181,431,2383
21,51984,1768.353,413.751,445,2394
22,51984,1763.136,411.381,446,2392
23,51984,1762.016,410.84,445,2357
24,51984,1762.553,410.517,443,2373
25,51984,1761.126,409.377,441,2433
26,51984,1757.938,407.865,447,2365
27,51984,1762.879,408.947,441,2400
28,51984,1760.555,407.181,450,2336
29,51984,1761.195,406.832,446,2344
30,51984,1755.25,404.187,441,2350
31,51984,1760.169,405.194,444,2346
32,51984,1760.027,403.945,441,2362
33,51984,1758.996,403.235,437,2370
34,51984,1755.39,401.249,433,2362
35,51984,1755.134,400.042,433,2340
36,51984,1752.238,398.877,438,2329
37,51984,1751.544,397.751,442,2326
38,51984,1751.654,397.052,441,2332
39,51984,1752.473,396.597,437,2350
40,51984,1748.972,394.705,440,2347
41,51984,1750.926,394.446,446,2320
42,51984,1751.102,394.037,439,2321
43,51984,1751.408,393.343,448,2312
44,51984,1747.908,391.405,445,2337
45,51984,1748.997,391.195,441,2329
46,51984,1750.05,390.658,448,2318
47,51984,1745.771,388.889,449,2340
48,51984,1745.634,387.571,434,2344
49,51984,1747.6,387.707,446,2400
50,51984,1747.357,387.02,436,2323
51,51984,1748.838,386.328,451,2304
52,51984,1746.311,384.985,439,2301
53,51984,1743.741,383.382,444,2305
54,51984,1746.798,383.809,441,2305
55,51984,1745.197,382.313,446,2330
56,51984,1741.093,380.053,443,2305
57,51984,1744.371,380.285,432,2338
58,51984,1745.002,379.538,444,2314
59,51984,1742.618,377.864,445,2308
60,51984,1740.747,376.563,441,2250
61,51984,1741.967,376.318,447,2271
62,51984,1745.294,376.398,439,2279
63,51984,1739.342,373.581,439,2288
64,51984,1734.706,371.073,430,2257
65,51984,1738.003,371.096,440,2311
66,51984,1736.824,369.607,440,2275
67,51984,1738.584,368.438,442,2293
68,51984,1740.072,368.069,447,2310
69,51984,1740.626,367.089,445,2284
70,51984,1734.958,364.228,442,2337
71,51984,1738.032,364.377,450,2286
72,51984,1737.284,362.962,447,2331
73,51984,1736.733,361.976,449,2312
74,51984,1736.779,360.904,438,2287
75,51984,1737.159,360.412,442,2277
76,51984,1733.821,358.143,434,2315
77,51984,1731.332,356.676,443,2248
78,51984,1731.963,356.069,440,2314
79,51984,1732.848,355.3,444,2257
80,51984,1731.983,354.079,442,2295
81,51984,1731.371,353.166,433,2256
82,51984,1736.859,353.954,434,2252
83,51984,1732.082,352.071,449,2246
84,51984,1727.495,349.963,448,2240
85,51984,1726.365,348.952,440,2211
86,51984,1728.323,348.669,442,2197
87,51984,1729.315,348.199,448,2273
88,51984,1726.955,346.85,442,2259
89,51984,1729.344,346.174,454,2258
90,51984,1730.27,345.746,445,2276
91,51984,1731.204,345.189,445,2244
92,51984,1720.941,341.809,449,2259
93,51984,1721.512,341.317,442,2209
94,51984,1722.931,340.941,430,2251
95,51984,1724.367,340.212,448,2270
96,51984,1725.009,339.808,437,2229
97,51984,1725.119,338.817,441,2235
98,51984,1723.985,337.956,439,2238
99,51984,1725.737,337.679,432,2251
100,51984,1723.505,336.316,447,2231
101,51984,1725.015,336.084,433,2209
102,51984,1722.82,334.922,450,2235
103,51984,1720.102,334.03,441,2268
104,51984,1717.494,332.759,447,2206
105,51984,1716.622,332.319,445,2250
106,51984,1720.235,332.74,441,2233
107,51984,1718.059,331.656,445,2220
108,51984,1711.148,329.849,435,2261
109,51984,1713.704,329.991,445,2195
110,51984,1713.33,329.614,447,2233
111,51984,1711.051,328.593,448,2209
112,51984,1713.079,328.604,444,2252
113,51984,1710.677,327.521,443,2209
114,51984,1710.206,326.754,445,2180
115,51984,1713.043,327.23,439,2249
116,51984,1710.031,326.198,450,2277
117,51984,1707.526,325.267,440,2262
118,51984,1707.399,324.927,442,2234
119,51984,1706.4,324.188,429,2184
120,51984,1703.998,323.02,443,2192
121,51984,1701.254,321.727,433,2202
122,51984,1703.812,321.864,444,2251
123,51984,1700.8,320.923,440,2334
124,51984,1700.33,320.539,446,2226
125,51984,1701.72,320.372,431,2228
126,51984,1703.047,320.159,444,2301
127,51984,1696.475,318.178,437,2228
128,51984,1696.245,317.145,438,2274
129,51984,1699.092,317.264,439,2246
130,51984,1698.397,316.254,446,2223
131,51984,1695.679,315.141,448,2238
132,51984,1698.142,315.356,447,2262
133,51984,1694.624,313.662,449,2187
134,51984,1694.82,313.663,430,2226
