 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,20529.162,1923.583,5339,23087
2,51984,20554.041,1923.798,5317,23059
3,51984,20530.502,1920.724,5287,22701
4,51984,20571.092,1924.145,5416,23214
5,51984,20469.225,1910.083,5407,22940
6,51984,20509.289,1912.809,5263,22923
7,51984,20417.697,1902.036,5220,22525
8,51984,20440.316,1903.133,5374,22957
9,51984,20435.359,1900.153,5334,22872
10,51984,20405.898,1896.422,5309,23232
11,51984,20347.436,1890.193,5363,22667
12,51984,20446.734,1897.513,5312,23316
13,51984,20375.523,1888.792,5321,22837
14,51984,20315.811,1882.67,5223,23316
15,51984,20358.609,1886.141,5369,22787
16,51984,20404.334,1889.546,5316,23009
17,51984,20364.533,1886,5203,22770
18,51984,20311.57,1878.168,5305,22478
19,51984,20341.057,1881.548,5308,22736
20,51984,20269.412,1873.742,5183,22872
21,51984,20261.605,1871.648,5281,22701
22,51984,20248.32,1870.333,5156,22974
23,51984,20289.807,1873.064,5093,22495
24,51984,20274.162,1869.234,5206,22907
25,51984,20208.113,1862.927,5211,22649
26,51984,20162.334,1859.832,5209,22496
27,51984,20251.654,1866.751,5363,22974
28,51984,20226.533,1863.809,5198,22445
29,51984,20214.566,1861.678,5245,22685
30,51984,20174.502,1856.096,5325,22530
31,51984,20166.855,1855.173,5213,22683
32,51984,20189.148,1858.116,5220,22718
33,51984,20217.965,1859.278,5270,22513
34,51984,20196.322,1855.99,5316,22581
35,51984,20192.131,1857.193,5218,22855
36,51984,20141.381,1852.077,5329,22770
37,51984,20197.584,1856.018,5303,23077
38,51984,20109.1,1848.518,5273,22290
39,51984,20176.451,1855.229,5333,22685
40,51984,20141.535,1849.609,5287,22359
41,51984,20109.674,1847.254,5215,22351
42,51984,20154.215,1852.986,5287,22462
43,51984,20140.064,1850.147,5227,22958
44,51984,20083.729,1844.127,5312,22338
45,51984,20092.521,1845.77,5198,22496
46,51984,20065.24,1843.234,5276,22616
47,51984,20142.596,1849.929,5218,22530
48,51984,20107.279,1845.539,5193,22291
49,51984,20116.832,1845.858,5214,22410
50,51984,20120.455,1845.356,5139,22290
51,51984,20166.791,1851.557,5189,22427
52,51984,20132.365,1848.612,5258,22701
53,51984,20048.777,1840.709,5167,22598
54,51984,20138.734,1850.56,5256,22700
55,51984,20152.916,1853.026,5313,22547
56,51984,20131.85,1848.237,5260,22564
57,51984,20122.236,1850.136,5164,22667
58,51984,20156.533,1851.908,5205,22804
59,51984,20156.545,1851.812,5253,22436
60,51984,20174.172,1855.171,5371,22837
61,51984,20148.758,1850.144,5108,22803
62,51984,20143.029,1850.156,5311,22804
63,51984,20176.336,1853.749,5306,22513
64,51984,20113.717,1849.158,5157,22736
65,51984,20106.305,1848.251,5127,22684
66,51984,20120.402,1847.644,5250,22274
67,51984,20112.965,1847.241,5210,22599
68,51984,20155.703,1852.151,5157,22494
69,51984,20199.838,1855.059,5238,22598
70,51984,20179.16,1854.261,5113,22905
71,51984,20166.818,1853.625,5242,22513
72,51984,20211,1858.821,5232,22940
73,51984,20148.867,1851.97,5317,22940
74,51984,20117.168,1848.007,5348,22958
75,51984,20215.137,1858.323,5132,22736
76,51984,20076.895,1845.679,5208,22546
77,51984,20220.609,1857.172,5220,22770
78,51984,20158.998,1853.07,5206,22598
79,51984,20194.93,1857.646,5297,22959
80,51984,20120.146,1848.095,5249,22685
81,51984,20157.707,1851.939,5278,22308
82,51984,20200.58,1860.169,5015,22975
83,51984,20132.088,1853.869,5236,22651
84,51984,20221.254,1861.756,5100,22684
85,51984,20208.238,1858.967,5233,22751
86,51984,20226.518,1864.228,5315,23145
87,51984,20199.588,1861.638,5193,22735
88,51984,20171.643,1858.39,5279,22563
89,51984,20226.445,1864.397,5225,22667
90,51984,20215.537,1864.271,5294,22659
91,51984,20291.273,1872.926,5314,22684
92,51984,20211.334,1864.939,5191,22599
93,51984,20195.584,1864.383,5110,22530
94,51984,20307.346,1874.713,5237,22769
95,51984,20369.574,1884.255,5380,23025
96,51984,20337.787,1879.065,5255,22923
97,51984,20256.902,1871.261,5250,22975
98,51984,20324.471,1879.434,5374,22855
99,51984,20363.291,1883.149,5268,22625
100,51984,20333.695,1880.319,5260,22595
101,51984,20390.656,1887.317,5216,22650
102,51984,20295.678,1874.988,5302,22769
103,51984,20356.223,1881.636,5280,22769
104,51984,20337.883,1880.14,5246,22769
105,51984,20344.613,1880.146,5252,22616
106,51984,20428.922,1888.379,5249,23095
107,51984,20373.568,1882.53,5252,22923
108,51984,20432.896,1889.197,5149,22975
109,51984,20363.934,1882.679,5275,22837
110,51984,20366.92,1882.365,5355,22787
111,51984,20386.393,1881.792,5435,22770
112,51984,20347.102,1880.704,5204,23094
113,51984,20401.51,1886.604,5180,22888
114,51984,20392.873,1886.366,5319,22992
115,51984,20387.867,1883.101,5277,23112
116,51984,20434.322,1888.931,5242,22941
117,51984,20399.744,1885.611,5228,22871
118,51984,20369.535,1883.401,5308,23009
119,51984,20366.188,1883.074,5147,22590
120,51984,20436.486,1889.856,5230,22667
121,51984,20486.793,1893.7,5306,22923
122,51984,20467.385,1890.043,5388,22959
123,51984,20454.508,1889.438,5292,22753
124,51984,20419.613,1887.67,5359,22787
125,51984,20408.49,1885.943,5244,22485
126,51984,20405.752,1882.723,5265,22786
127,51984,20466.027,1891.25,5197,23025
128,51984,20427.707,1886.938,5267,22907
129,51984,20470.023,1892.399,5431,22752
130,51984,20296.51,1873.922,5128,23035
131,51984,20443.504,1889.826,5196,22725
132,51984,20386.467,1886.526,5214,22804
133,51984,20483.352,1893.938,5278,22697
134,51984,20509.254,1896.258,5327,22958
135,51984,20452.576,1891.793,5237,23077
136,51984,20465.059,1893.351,5214,22872
