 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,438.572,17.092,376,956
2,51984,428.181,16.312,365,1093
3,51984,428.308,16.092,371,1012
4,51984,428.334,16.413,364,1008
5,51984,428.328,16.363,373,1005
6,51984,428.309,16.279,373,968
7,51984,428.341,16.52,359,1045
8,51984,428.324,16.337,372,1011
9,51984,428.092,16.184,375,970
10,51984,428.26,16.273,372,992
11,51984,428.249,16.339,361,981
12,51984,428.368,16.162,363,1008
13,51984,428.407,16.247,370,976
14,51984,428.27,16.186,374,944
15,51984,428.263,16.366,369,1057
16,51984,427.995,16.233,366,999
17,51984,428.341,16.259,360,1002
18,51984,428.493,16.168,358,1000
19,51984,428.146,16.342,378,1027
20,51984,428.129,16.244,378,984
21,51984,428.241,16.261,356,986
22,51984,428.328,16.288,367,1043
23,51984,428.09,16.118,366,1001
24,51984,428.094,16.229,371,977
25,51984,428.343,16.211,366,945
26,51984,428.137,16.376,373,993
27,51984,428.231,16.132,361,982
28,51984,428.103,16.265,367,1004
29,51984,428.34,16.305,366,979
30,51984,428.375,16.103,363,999
31,51984,428.19,16.185,375,993
32,51984,428.189,16.261,368,985
33,51984,428.329,16.111,373,977
34,51984,428.231,16.382,376,993
35,51984,428.218,16.262,366,1011
36,51984,428.151,15.883,368,972
37,51984,428.316,16.127,375,1024
38,51984,428.277,16.162,363,956
39,51984,427.998,16.101,375,957
40,51984,428.068,16.197,371,990
41,51984,428.328,16.035,366,953
42,51984,428.037,16.085,374,1000
43,51984,428.172,16.142,367,984
44,51984,428.22,16.149,367,1011
45,51984,428.177,16.384,369,1011
46,51984,428.096,16,352,977
47,51984,428.172,16.192,370,998
48,51984,428.114,16.1,378,1032
49,51984,428.182,16.028,374,960
50,51984,428.105,16.068,374,987
51,51984,428.016,16.272,369,1017
52,51984,428.05,16.276,376,1026
53,51984,428.437,16.133,370,933
54,51984,428.261,16.176,366,983
55,51984,428.19,16.006,375,962
56,51984,428.183,16.013,368,961
57,51984,428.016,16.128,369,977
58,51984,428.186,16.172,373,996
59,51984,428.124,16.083,372,1018
60,51984,428.167,16.083,370,1006
61,51984,428.22,16.098,374,1005
62,51984,428.207,16.124,371,977
63,51984,428.211,16.063,363,1016
64,51984,428.218,16.119,356,982
65,51984,428.035,16.189,365,991
66,51984,428.267,16.161,371,1021
67,51984,428.167,15.985,370,964
68,51984,428.116,16.086,375,996
