 ,Area1,Mean1,StdDev1,Min1,Max1
1,29241,13218.564,1428.837,2165,14731
2,29241,13216.526,1430.496,2155,14729
3,29241,13170.88,1421.949,2124,14740
4,29241,13178.833,1424.677,2108,14751
5,29241,13169.178,1424.483,2172,14703
6,29241,13151.67,1423.149,2119,14748
7,29241,13151.878,1422.623,2091,14676
8,29241,13143.375,1422.339,2158,14820
9,29241,13147.717,1423.169,2152,14683
10,29241,13114.267,1418.874,2160,14669
11,29241,13108.618,1417.71,2151,14855
12,29241,13069.551,1413.207,2141,14718
13,29241,13121.354,1419.55,2152,14701
14,29241,13051.971,1411.967,2152,14752
15,29241,13061.191,1412.42,2141,14769
16,29241,13055.752,1411.665,2165,14715
17,29241,13038.005,1410.548,2135,14667
18,29241,13038.993,1409.43,2187,14563
19,29241,13003.415,1405.678,2084,14580
20,29241,13008.392,1406.134,2045,14516
21,29241,13013.688,1407.081,2099,14633
22,29241,12997.965,1404.677,2134,14560
23,29241,12984.939,1403.876,2139,14459
24,29241,12941.938,1398.159,2095,14512
25,29241,12975.876,1402.215,2116,14633
26,29241,12975.635,1401.886,2067,14718
27,29241,12931.451,1397.359,2105,14462
28,29241,12907.82,1396.47,2068,14473
29,29241,12931.224,1398.231,2121,14530
30,29241,12900.572,1396.562,2131,14445
31,29241,12859.402,1391.106,2125,14403
32,29241,12859.308,1389.544,2153,14324
33,29241,12871.631,1392.267,2097,14444
34,29241,12848.508,1388.32,2065,14294
35,29241,12821.574,1385.975,2103,14324
36,29241,12807.422,1383.988,2144,14428
37,29241,12826.109,1385.797,2070,14329
38,29241,12806.897,1384.297,2086,14268
39,29241,12765.315,1379.854,2013,14240
40,29241,12773.21,1380.688,2111,14478
41,29241,12749.777,1378.918,2102,14294
42,29241,12749.578,1379.461,2069,14262
43,29241,12773.575,1380.662,2027,14477
44,29241,12759.497,1377.584,2114,14444
45,29241,12731.646,1376.326,2007,14235
46,29241,12748.709,1377.741,2071,14248
47,29241,12709.657,1371.735,2064,14244
48,29241,12670.124,1369.519,2104,14181
49,29241,12699.251,1372.356,2069,14194
50,29241,12680.074,1371.432,2102,14342
51,29241,12663.58,1367.559,2064,14090
52,29241,12683.376,1371.607,2109,14479
53,29241,12649.748,1365.739,2100,14141
54,29241,12661.405,1366.856,2049,14375
55,29241,12639.26,1366.127,2085,14171
56,29241,12611.626,1362.074,2011,14055
57,29241,12616.072,1362.574,2064,14222
58,29241,12583.353,1359.208,2084,14185
59,29241,12582.99,1360.474,2036,14046
60,29241,12562.832,1356.458,2050,14069
61,29241,12568.422,1358,2038,14123
62,29241,12560.645,1356.345,1999,14016
63,29241,12517.28,1351.324,2049,14051
64,29241,12517.571,1351.406,2038,14051
65,29241,12494.036,1347.993,2021,13947
66,29241,12507.316,1350.972,2048,14027
67,29241,12507.111,1349.633,2068,13937
68,29241,12498.595,1348.249,1985,13995
69,29241,12494.83,1348.737,2057,13972
70,29241,12458.813,1346.546,1982,13882
71,29241,12498.965,1348.869,1962,13923
72,29241,12425.181,1341.015,2105,14103
73,29241,12444.212,1345.321,2064,13872
74,29241,12435.726,1343.963,2022,13892
75,29241,12433.479,1341.151,2074,13832
76,29241,12417.404,1341.137,2040,13848
77,29241,12398.824,1339.767,2025,13952
78,29241,12417.672,1342.316,2022,13983
79,29241,12390.68,1336.447,2022,13787
80,29241,12342.071,1331.844,2003,14170
81,29241,12343.87,1333.17,1957,13802
82,29241,12350.728,1332.965,2023,13875
83,29241,12342.609,1330.743,1968,13794
84,29241,12321.813,1330.798,1978,13829
85,29241,12292.13,1328.016,2042,13759
86,29241,12313.338,1331.393,1986,13881
87,29241,12286.433,1325.447,2045,13704
88,29241,12301.293,1328.031,2058,13902
89,29241,12278.262,1326.518,1935,13841
90,29241,12279.945,1326.305,2057,13648
91,29241,12249.221,1322.632,2010,13675
92,29241,12233.141,1322.193,1968,13709
93,29241,12235.269,1321.888,1984,14034
94,29241,12218.331,1318.336,1971,13727
95,29241,12242.981,1321.326,1990,13726
96,29241,12189.585,1315.304,1969,13658
97,29241,12190.873,1315.859,1964,13726
98,29241,12163.881,1313.717,2012,13704
99,29241,12170.508,1314.532,1981,13863
100,29241,12152.651,1312.165,1996,13589
101,29241,12142.103,1311.38,1977,13598
102,29241,12157.54,1311.209,1992,13617
103,29241,12099.802,1307.259,2034,13652
104,29241,12132.552,1310.86,2005,13511
105,29241,12112.208,1307.365,1921,13759
106,29241,12122.79,1308.787,2012,13525
107,29241,12102.861,1307.954,2002,13509
108,29241,12103.597,1307.112,2000,13499
109,29241,12068.389,1303.037,1955,13897
110,29241,12066.727,1304.556,2009,13525
111,29241,12050.191,1302.632,1954,13710
112,29241,12040.543,1300.783,1993,13564
113,29241,12044.364,1299.879,1974,13519
114,29241,12040.948,1301.549,1905,13405
115,29241,12032.287,1299.178,1950,13401
116,29241,11993.155,1295.766,1992,13365
117,29241,12006.239,1296.144,1981,13475
118,29241,12014.617,1298.521,1983,13479
119,29241,11985.221,1294.879,1981,13931
120,29241,11960.746,1291.868,1893,13416
121,29241,11967.592,1293.701,1915,13428
122,29241,11953.408,1291.514,1957,13396
123,29241,11934.277,1289.373,1960,13400
124,29241,11945.029,1289.116,1955,13369
125,29241,11901.546,1285.826,1902,13657
126,29241,11914.054,1286.307,1967,13520
127,29241,11899.5,1285.047,1978,13342
128,29241,11876.886,1282.867,1976,13304
129,29241,11871.209,1281.688,1955,13235
130,29241,11876.367,1283.432,1943,13487
131,29241,11877.211,1282.024,1933,13384
132,29241,11819.461,1277.019,1948,13280
133,29241,11836.132,1279.28,1943,13247
134,29241,11806.732,1277.308,1882,13195
135,29241,11824.84,1276.047,1959,13222
136,29241,11778.304,1272.844,1924,13110
137,29241,11796.209,1275.028,1941,13349
138,29241,11796.987,1274.562,1980,13332
139,29241,11789.516,1273.89,1941,13319
140,29241,11785.163,1274.05,1930,13276
141,29241,11777.563,1273.413,1928,13452
142,29241,11719.321,1266.34,1911,13140
143,29241,11734.179,1269.32,1924,13264
144,29241,11731.046,1268.261,1926,13208
145,29241,11709.265,1264.439,1928,13116
146,29241,11717.151,1266.09,1994,13332
147,29241,11706.898,1264.854,1923,13108
148,29241,11705.056,1265.925,1951,13229
149,29241,11682.513,1262.326,1938,13124
150,29241,11661.28,1260.935,1864,13166
151,29241,11696.988,1265.461,1915,13022
152,29241,11697.227,1264.793,1880,13203
153,29241,11657.24,1259.407,1920,13081
154,29241,11652.374,1259.629,1969,13104
155,29241,11638.98,1258.659,1910,12938
156,29241,11608.413,1255.43,1956,12982
157,29241,11634.459,1257.784,1914,13041
158,29241,11612.186,1255.222,1905,12944
159,29241,11593.077,1253.822,1880,13016
160,29241,11564.42,1250.097,1876,12975
161,29241,11586.847,1252.03,1954,13058
162,29241,11543.2,1249.275,1843,12938
163,29241,11557.06,1249.507,1898,12889
164,29241,11540.998,1247.493,1929,12893
165,29241,11520.217,1246.427,1852,12870
166,29241,11533.692,1248.284,1912,13024
167,29241,11531.418,1247.509,1920,12989
168,29241,11531.121,1247.124,1868,13127
169,29241,11474.151,1241.034,1919,12827
170,29241,11502.96,1244.928,1849,12939
171,29241,11497.207,1243.922,1892,12902
172,29241,11457.215,1239.492,1825,12939
173,29241,11488.167,1242.942,1897,12990
174,29241,11440.274,1237.783,1863,12938
175,29241,11470.617,1239.735,1882,12819
176,29241,11453.129,1238.863,1919,12929
177,29241,11429.161,1236.908,1892,12936
178,29241,11418.663,1234.928,1881,12755
179,29241,11412.985,1234.604,1921,12824
180,29241,11417.337,1235.255,1825,12893
181,29241,11375.23,1230.813,1850,12907
182,29241,11381.895,1230.934,1884,12784
183,29241,11380.884,1231.043,1875,12711
184,29241,11358.642,1228.825,1907,12794
185,29241,11363.224,1229.165,1888,12922
186,29241,11371.432,1229.625,1913,12719
187,29241,11333.812,1225.409,1839,12767
188,29241,11297.361,1221.721,1827,12732
189,29241,11303.406,1223.228,1880,12649
190,29241,11301.292,1222.51,1898,12631
191,29241,11307.142,1224.104,1843,12711
192,29241,11310.569,1224.219,1854,12816
193,29241,11290.136,1220.886,1950,12740
194,29241,11278.33,1219.479,1880,12661
195,29241,11263.952,1220.045,1880,12665
196,29241,11275.121,1219.505,1897,12733
197,29241,11245.496,1216.755,1858,12715
198,29241,11244.811,1218.187,1883,12647
199,29241,11213.776,1212.998,1885,12511
200,29241,11192.619,1211.546,1830,12536
201,29241,11251.386,1217.171,1862,12607
202,29241,11216.927,1214.245,1864,12559
203,29241,11190.494,1208.058,1894,12608
204,29241,9107.492,940.843,1578,10264
205,29241,6104.983,619.548,1193,7464
206,29241,3043.533,561.28,911,5224
