 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,976.064,60.396,542,1139
2,51984,964.838,60.016,536,1132
3,51984,963.852,59.893,530,1137
4,51984,964.251,59.947,539,1134
5,51984,963.098,59.802,528,1138
6,51984,963.337,59.934,513,1135
7,51984,962.704,59.8,530,1152
8,51984,964.552,59.957,537,1121
9,51984,964.107,59.787,538,1130
10,51984,960.933,59.64,534,1131
11,51984,959.53,59.821,516,1120
12,51984,961.565,59.699,544,1113
13,51984,962.31,59.721,521,1143
14,51984,960.023,59.534,532,1123
15,51984,958.917,59.648,531,1136
16,51984,957.987,59.12,532,1109
17,51984,958.339,59.429,536,1120
18,51984,959.831,59.367,529,1112
19,51984,958.872,59.369,531,1117
20,51984,958.476,59.299,529,1110
21,51984,956.056,59.194,525,1111
22,51984,958.652,59.617,524,1118
23,51984,957.273,59.621,544,1142
24,51984,958.695,59.474,518,1117
25,51984,956.178,59.47,521,1133
26,51984,956.379,59.171,532,1124
27,51984,954.987,59.157,529,1103
28,51984,954.148,58.752,529,1139
29,51984,954.205,59.054,522,1139
30,51984,955.045,59.168,525,1121
31,51984,954.251,58.935,522,1109
32,51984,955.421,59.181,502,1122
33,51984,953.069,58.859,536,1119
34,51984,954.928,58.938,527,1139
35,51984,954.77,58.669,526,1120
36,51984,954.096,58.864,532,1126
37,51984,952.516,59.156,515,1122
38,51984,952.55,58.945,496,1120
39,51984,953.515,58.953,522,1118
40,51984,951.171,58.643,529,1104
41,51984,949.816,58.869,520,1119
42,51984,952.048,58.738,525,1115
43,51984,949.37,58.606,521,1124
44,51984,948.981,58.536,524,1101
45,51984,949.173,58.725,530,1107
46,51984,949.082,58.5,532,1118
47,51984,949.106,58.375,534,1105
48,51984,948.131,58.479,522,1095
49,51984,947.955,58.245,533,1106
50,51984,947.936,58.529,531,1099
51,51984,947.289,58.232,530,1094
52,51984,949.259,58.817,527,1118
53,51984,947.973,58.678,541,1114
54,51984,946.372,58.319,524,1136
55,51984,946.339,58.496,519,1113
56,51984,944.961,58.15,512,1113
57,51984,946.639,58.278,524,1117
58,51984,944.922,58.355,530,1105
59,51984,944.545,58.157,530,1110
60,51984,945.679,58.466,524,1114
61,51984,945.134,58.341,512,1109
62,51984,943.605,58.203,538,1129
63,51984,941.418,58.031,519,1108
64,51984,942.196,57.722,530,1094
65,51984,944.48,58.023,519,1103
66,51984,941.308,57.913,528,1100
67,51984,941.599,57.918,528,1096
68,51984,941.067,58.033,528,1141
69,51984,942.151,57.899,522,1090
70,51984,940.492,57.781,515,1101
71,51984,941.078,58.12,514,1114
72,51984,941.724,58.103,516,1098
73,51984,940.407,57.821,523,1119
74,51984,939.884,57.483,528,1095
75,51984,939.193,57.559,501,1092
76,51984,939.269,57.54,537,1096
77,51984,940.209,57.796,525,1125
78,51984,939.062,57.64,537,1113
79,51984,938.948,57.635,531,1088
80,51984,939.543,57.821,523,1091
81,51984,936.631,57.54,519,1098
82,51984,938.458,57.319,527,1084
83,51984,938.758,57.614,512,1091
84,51984,935.093,57.502,526,1084
85,51984,936.256,57.477,518,1087
86,51984,936.353,57.436,493,1105
87,51984,934.144,57.097,527,1109
88,51984,935.614,57.28,518,1088
89,51984,933.53,57.413,512,1096
90,51984,933.934,57.177,499,1100
91,51984,933.082,57.04,530,1095
92,51984,932.553,57.215,524,1098
93,51984,933.456,57.124,524,1100
94,51984,931.195,56.898,526,1080
95,51984,932.229,56.828,520,1090
96,51984,933.53,56.866,522,1094
97,51984,932.158,57.011,524,1095
98,51984,929.821,56.945,531,1080
99,51984,931.892,57.106,495,1086
100,51984,929.134,56.802,523,1108
101,51984,931.557,56.924,521,1080
102,51984,931.493,56.639,523,1103
103,51984,930.306,56.848,535,1090
104,51984,930.898,56.938,531,1082
105,51984,929.6,56.935,530,1083
106,51984,928.986,56.662,529,1084
107,51984,929.843,56.953,507,1084
108,51984,928.175,56.657,502,1118
109,51984,928.79,56.673,529,1100
110,51984,926.368,56.557,512,1082
111,51984,926.632,56.627,508,1089
112,51984,926.036,56.432,514,1074
113,51984,926.466,56.623,519,1078
114,51984,926.803,56.675,510,1100
115,51984,926.556,56.413,527,1083
116,51984,925.242,56.265,519,1085
117,51984,924.614,56.241,522,1109
118,51984,925.272,56.421,515,1078
119,51984,925.606,56.427,525,1073
120,51984,924.19,56.395,518,1070
121,51984,925.368,56.402,527,1080
