 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,769.248,234.459,391,1098
2,51984,755.202,234.424,382,1107
3,51984,750.994,234.805,386,1084
4,51984,746.921,235.375,391,1089
5,51984,744.188,236.066,380,1089
6,51984,741.212,237.515,393,1092
7,51984,737.056,237.425,396,1104
8,51984,734.079,237.878,376,1116
9,51984,730.753,238.02,389,1131
10,51984,726.628,237.38,370,1129
11,51984,724.43,237.981,380,1071
12,51984,720.867,237.436,387,1095
13,51984,719.106,238.174,385,1088
14,51984,716.353,238.923,383,1093
15,51984,712.164,239.115,390,1079
16,51984,707.517,239.437,378,1092
17,51984,701.412,240.831,381,1086
18,51984,695.28,240.843,384,1101
19,51984,688.599,239.982,387,1097
20,51984,683.182,239.992,384,1084
21,51984,677.599,239.584,382,1093
22,51984,671.038,238.571,388,1075
23,51984,665.513,238.122,386,1163
24,51984,660.283,237.947,391,1221
25,51984,655.201,237.196,388,1230
26,51984,649.691,235.848,383,1089
27,51984,643.717,234.135,389,1072
28,51984,637.737,232.797,386,1085
29,51984,632.722,231.949,388,1087
30,51984,626.393,230.005,390,1083
31,51984,621.21,228.381,387,1072
32,51984,616.824,226.826,380,1066
33,51984,613.283,226.088,380,1103
34,51984,609.321,224.474,389,1067
35,51984,605.613,223.101,368,1106
36,51984,602.326,221.449,358,1071
37,51984,599.571,220.678,387,1083
38,51984,595.801,218.813,377,1159
39,51984,591.745,216.775,384,1238
40,51984,587.32,215.295,382,1276
41,51984,583.105,213.98,378,1220
42,51984,576.733,211.359,382,1277
43,51984,570.072,207.907,360,1214
44,51984,561.183,202.18,367,1278
45,51984,554.531,198.311,383,1336
46,51984,547.301,193.861,372,1411
47,51984,539.404,188.043,376,1507
48,51984,531.062,179.73,383,1082
49,51984,522.401,171.901,386,1079
50,51984,515.215,164.853,384,1072
51,51984,509.142,158.685,388,1068
52,51984,503.547,152.732,373,1080
53,51984,497.927,146.096,342,1093
54,51984,493.245,140.186,384,1207
55,51984,488.959,134.961,381,1266
56,51984,484.259,127.243,384,1106
57,51984,479.347,119.1,382,1089
58,51984,474.615,110.68,375,1083
59,51984,470.323,101.823,381,1132
60,51984,466.076,91.467,383,1099
61,51984,461.552,79.827,387,1104
62,51984,457.698,67.451,384,1033
63,51984,453.92,53.312,381,985
64,51984,451.125,44.574,381,981
65,51984,449.559,38.041,380,947
66,51984,447.466,30.041,377,915
67,51984,446.118,23.876,382,913
68,51984,445.259,20.455,375,919
69,51984,444.53,17.87,381,826
70,51984,443.849,16.044,383,744
71,51984,443.474,15.084,379,650
72,51984,442.723,14.778,371,597
73,51984,442.693,14.352,371,570
74,51984,442.467,14.293,369,521
75,51984,442.108,14.08,385,528
76,51984,441.73,13.95,378,529
77,51984,441.812,13.976,372,555
78,51984,441.503,13.987,379,534
79,51984,441.734,14.002,384,558
80,51984,441.506,13.903,370,530
81,51984,441.33,13.894,386,537
82,51984,441.226,13.963,373,534
83,51984,441.243,13.854,378,520
84,51984,441.088,13.874,381,525
85,51984,441.233,13.832,378,515
86,51984,440.941,13.769,383,524
87,51984,440.928,13.878,383,530
88,51984,440.819,13.829,381,530
89,51984,440.938,13.9,377,529
90,51984,440.989,13.816,377,557
91,51984,440.789,13.737,375,515
92,51984,440.597,13.875,384,542
93,51984,440.548,13.76,374,520
94,51984,440.475,13.821,378,519
95,51984,440.245,13.817,359,538
96,51984,440.151,13.678,371,520
97,51984,440.246,13.778,380,528
98,51984,440.215,13.629,364,523
99,51984,440.183,13.709,379,531
100,51984,440.197,13.756,381,519
101,51984,440.244,13.624,380,523
102,51984,439.894,13.75,375,517
103,51984,439.962,13.746,375,521
104,51984,440.003,13.734,381,521
105,51984,440.127,13.76,373,526
106,51984,440.048,13.721,382,517
107,51984,439.865,13.742,374,526
108,51984,439.877,13.79,377,531
109,51984,439.854,13.61,382,517
110,51984,439.704,13.722,376,522
111,51984,439.696,13.764,385,553
112,51984,439.746,13.741,376,528
113,51984,439.79,13.712,375,540
114,51984,439.666,13.779,380,522
115,51984,439.712,13.849,376,535
116,51984,439.781,13.845,376,524
117,51984,439.741,13.649,381,530
118,51984,439.77,13.639,379,527
119,51984,439.749,13.696,383,522
120,51984,439.467,13.728,377,532
121,51984,439.952,13.757,368,524
122,51984,439.597,13.761,378,530
123,51984,439.772,13.713,375,524
124,51984,439.656,13.766,386,521
125,51984,439.685,13.737,380,528
126,51984,439.748,13.703,369,524
127,51984,439.651,13.611,373,511
128,51984,439.386,13.675,372,525
129,51984,439.318,13.707,378,538
130,51984,439.364,13.802,386,521
131,51984,439.552,13.698,379,527
132,51984,439.455,13.703,372,519
133,51984,439.503,13.651,377,519
134,51984,439.334,13.662,370,534
135,51984,439.528,13.597,379,524
136,51984,439.54,13.579,382,522
137,51984,439.409,13.608,381,527
138,51984,439.316,13.653,381,525
139,51984,439.346,13.687,373,537
140,51984,439.378,13.69,381,514
141,51984,439.244,13.675,377,532
142,51984,439.206,13.769,375,537
143,51984,439.224,13.636,382,540
144,51984,439.292,13.656,378,519
145,51984,439.318,13.7,382,521
146,51984,439.292,13.695,382,546
147,51984,439.053,13.698,374,531
148,51984,439.033,13.612,381,518
149,51984,439.114,13.64,378,517
150,51984,439.256,13.662,380,513
151,51984,439.408,13.57,382,533
152,51984,439.203,13.732,376,559
153,51984,439.519,13.634,375,518
154,51984,439.246,13.691,364,518
155,51984,438.945,13.636,378,517
156,51984,439.151,13.611,376,535
157,51984,439.393,13.688,360,527
158,51984,439.286,13.635,367,527
159,51984,439.046,13.672,383,515
160,51984,439.059,13.688,378,529
161,51984,439.196,13.775,371,536
162,51984,439.412,13.582,378,523
163,51984,439.122,13.746,372,533
164,51984,439.161,13.619,369,517
165,51984,439.088,13.596,379,524
166,51984,439.243,13.685,364,524
167,51984,439.057,13.584,364,540
168,51984,439.143,13.599,382,519
169,51984,439.128,13.612,381,530
170,51984,439.472,13.623,380,526
171,51984,438.998,13.686,372,549
172,51984,439.371,13.594,367,536
173,51984,438.821,13.672,362,538
174,51984,439.026,13.626,380,544
175,51984,439.069,13.661,380,517
176,51984,439.224,13.606,374,523
177,51984,439.211,13.665,377,529
178,51984,439.159,13.549,379,526
179,51984,439.028,13.592,379,528
180,51984,439.26,13.649,378,516
181,51984,439.186,13.647,374,533
182,51984,439.122,13.503,370,518
183,51984,439.295,13.572,381,530
184,51984,439.367,13.671,382,527
185,51984,439.335,13.715,373,546
186,51984,439.109,13.578,377,524
187,51984,439.153,13.635,379,527
188,51984,439.28,13.655,372,527
189,51984,439.164,13.579,380,524
190,51984,439.288,13.546,375,521
191,51984,439.183,13.601,380,534
192,51984,439.304,13.767,379,530
193,51984,439.438,13.65,379,514
194,51984,439.051,13.467,384,523
195,51984,439.35,13.588,375,522
196,51984,439.142,13.679,369,521
197,51984,439.415,13.723,363,521
198,51984,439.26,13.557,365,518
199,51984,439.292,13.622,378,532
200,51984,439.508,13.697,369,526
201,51984,439.137,13.686,379,509
202,51984,439.349,13.669,373,539
203,51984,439.334,13.634,379,538
204,51984,439.69,13.692,381,535
205,51984,739.251,50.354,445,912
206,51984,1091.106,109.987,494,1344
207,51984,2677.263,651.306,566,3480
208,51984,3146.457,259.735,908,3745
209,51984,511.995,200.868,368,1708
210,51984,513.213,204.118,377,1680
211,51984,514.459,206.837,344,1711
212,51984,514.191,205.973,386,1668
213,51984,743.051,161.841,444,1647
