 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,954.041,156.642,413,1188
2,51984,943.026,156.208,408,1209
3,51984,940.678,155.57,401,1168
4,51984,938.737,154.78,410,1170
5,51984,940.519,155.511,408,1185
6,51984,939.676,155.046,403,1176
7,51984,936.37,154.244,408,1182
8,51984,938.184,154.551,389,1202
9,51984,938.585,154.714,408,1188
10,51984,935.514,153.884,401,1174
11,51984,935.954,154.128,399,1177
12,51984,933.365,153.227,395,1179
13,51984,932.825,153.068,408,1161
14,51984,934.533,153.344,413,1158
15,51984,933.759,153.428,406,1173
16,51984,932.849,153.158,396,1174
17,51984,931.286,152.598,402,1162
18,51984,930.947,152.341,408,1184
19,51984,930.068,152.222,396,1163
20,51984,930.019,152.327,399,1167
21,51984,929.599,152.142,400,1165
22,51984,929.349,152.202,405,1154
23,51984,928.181,151.586,403,1183
24,51984,928.018,151.511,387,1159
25,51984,924.838,151.02,404,1158
26,51984,923.937,150.341,403,1160
27,51984,923.871,150.435,386,1156
28,51984,923.752,150.451,409,1172
29,51984,923.592,150.424,406,1152
30,51984,924.83,150.804,396,1144
31,51984,921.458,149.719,409,1140
32,51984,922.509,150.107,411,1146
33,51984,921.54,149.554,408,1136
34,51984,921.161,149.746,397,1170
35,51984,919.215,149.067,399,1148
36,51984,918.952,148.889,381,1148
37,51984,917.291,148.606,393,1131
38,51984,918.168,148.684,390,1126
39,51984,917.497,148.23,406,1147
40,51984,916.824,148.403,405,1155
41,51984,916.947,148.373,399,1157
42,51984,916.397,148.109,397,1156
43,51984,913.816,147.554,411,1135
44,51984,914.308,147.659,404,1161
45,51984,913.753,147.345,399,1133
46,51984,911.986,146.864,395,1157
47,51984,912.175,147.026,393,1167
48,51984,911.566,146.682,414,1135
49,51984,911.078,146.576,397,1143
50,51984,910.25,146.316,396,1147
51,51984,909.797,146.188,401,1131
52,51984,910.416,146.44,408,1180
53,51984,908.5,145.895,403,1128
54,51984,908.509,145.796,397,1152
55,51984,907.099,145.346,407,1138
56,51984,907.935,145.677,393,1134
57,51984,906.811,145.326,410,1142
58,51984,905.982,145.21,410,1131
59,51984,905.555,145.003,402,1125
60,51984,905.029,144.63,405,1147
61,51984,906.519,145.09,385,1177
62,51984,904.41,144.522,411,1169
63,51984,904.237,144.333,383,1146
64,51984,902.806,144.128,402,1117
65,51984,901.959,143.786,396,1123
66,51984,901.745,143.768,400,1136
67,51984,901.406,143.707,390,1157
68,51984,900.681,143.425,400,1136
