 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,661.226,32.506,454,790
2,51984,651.275,32.302,443,771
3,51984,651.061,32.378,441,795
4,51984,651.353,32.231,450,768
5,51984,650.83,32.126,456,761
6,51984,650.615,32.172,442,794
7,51984,650.088,32.17,443,762
8,51984,650.196,32.137,441,776
9,51984,649.665,31.943,448,752
10,51984,649.07,31.981,438,774
11,51984,649.585,32.131,427,765
12,51984,648.861,31.911,437,774
13,51984,649.465,32.095,446,783
14,51984,648.492,32.21,445,758
15,51984,648.796,32.064,437,774
16,51984,648.774,32.174,435,796
17,51984,647.87,31.866,433,773
18,51984,648.362,31.9,452,754
19,51984,646.816,31.9,446,769
20,51984,648.554,32.126,447,758
21,51984,647.53,31.895,451,761
22,51984,647.564,32.121,442,802
23,51984,647.31,31.846,443,765
24,51984,647.039,31.87,448,770
25,51984,647.434,31.851,444,771
26,51984,646.2,31.84,438,753
27,51984,646.029,31.833,450,760
28,51984,645.701,31.894,441,777
29,51984,645.883,31.787,437,769
30,51984,645.601,31.627,439,770
31,51984,645.318,31.689,445,757
32,51984,644.893,31.631,434,772
33,51984,645.105,31.658,451,749
34,51984,644.219,31.547,446,760
35,51984,645.995,31.648,458,776
36,51984,644.791,31.467,451,766
37,51984,644.275,31.337,439,756
38,51984,643.967,31.499,442,750
39,51984,643.571,31.504,426,751
40,51984,643.748,31.457,452,794
41,51984,643.704,31.382,435,749
42,51984,642.487,31.313,441,753
43,51984,643.564,31.44,435,755
44,51984,642.797,31.369,441,750
45,51984,642.948,31.402,448,748
46,51984,642.245,31.239,453,747
47,51984,641.608,31.123,439,751
48,51984,641.94,31.434,439,755
49,51984,641.668,31.293,438,749
50,51984,641.441,31.217,446,772
51,51984,642.007,31.312,445,762
52,51984,641.129,31.375,445,779
53,51984,641.05,31.321,442,761
54,51984,641.108,31.167,447,769
55,51984,640.593,31.142,446,790
56,51984,640.323,31.136,443,745
57,51984,640.639,31.091,446,756
58,51984,640.08,31.265,451,764
59,51984,640.201,31.225,447,751
60,51984,639.848,31.032,429,750
61,51984,640.037,31.029,453,761
62,51984,640.195,31.248,419,751
63,51984,639.327,31.132,441,781
64,51984,639.384,31.197,449,751
65,51984,639.677,30.995,443,753
66,51984,639.834,31.109,446,764
67,51984,638.509,31.062,446,749
68,51984,638.708,31.052,446,754
69,51984,638.106,30.871,446,759
70,51984,638.452,30.934,431,757
71,51984,638.326,30.894,444,759
72,51984,638.158,31.029,430,770
73,51984,637.941,30.967,449,752
74,51984,637.746,30.984,447,740
75,51984,637.951,30.916,436,750
76,51984,637.364,30.99,444,752
77,51984,637.674,30.977,441,747
78,51984,636.247,30.906,443,768
79,51984,637.313,30.905,444,750
80,51984,636.655,30.646,447,765
81,51984,636.679,30.813,444,750
82,51984,636.029,30.77,442,771
83,51984,636.411,31.081,444,748
84,51984,636.869,30.94,437,766
85,51984,636.332,30.823,439,755
86,51984,635.894,30.833,438,770
87,51984,636.042,30.585,422,752
88,51984,635.834,30.794,438,755
89,51984,635.248,30.786,442,749
90,51984,635.242,30.765,435,756
91,51984,635.414,30.602,428,761
92,51984,635.203,30.524,448,746
93,51984,634.462,30.689,440,745
94,51984,635.08,30.623,434,773
95,51984,635.011,30.593,447,764
96,51984,634.365,30.411,437,739
97,51984,634.167,30.545,439,748
98,51984,634.597,30.542,448,755
99,51984,633.769,30.517,450,751
100,51984,634.38,30.624,437,750
101,51984,634.077,30.471,450,745
102,51984,633.784,30.442,437,752
103,51984,634.158,30.358,449,742
104,51984,633.924,30.693,445,766
105,51984,634.308,30.562,442,745
106,51984,633.811,30.659,451,744
107,51984,634.286,30.526,448,749
108,51984,634.246,30.753,446,745
109,51984,633.942,30.461,452,739
110,51984,634.165,30.484,439,749
111,51984,634.24,30.518,446,754
112,51984,633.898,30.514,424,738
113,51984,634.193,30.4,434,748
114,51984,633.733,30.526,439,785
115,51984,634.972,30.838,449,736
116,51984,633.932,30.587,448,757
117,51984,633.802,30.668,443,755
118,51984,633.911,30.633,424,763
119,51984,634.296,30.901,434,750
120,51984,633.774,30.56,443,758
121,51984,633.878,30.524,446,750
122,51984,633.48,30.563,445,742
123,51984,634.684,30.57,444,751
124,51984,633.988,30.621,433,746
125,51984,634.096,30.804,433,750
126,51984,634.575,30.645,447,769
127,51984,633.986,30.573,444,743
128,51984,634.706,30.825,436,752
129,51984,634.447,30.69,439,746
130,51984,634.624,30.724,428,740
131,51984,635.22,31.026,426,780
132,51984,634.899,30.891,432,744
