 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,1045.976,69.295,532,1214
2,51984,1038.105,69.515,538,1219
3,51984,1038.81,69.525,544,1220
4,51984,1041.421,69.53,534,1226
5,51984,1039.154,69.515,547,1220
6,51984,1040.615,69.587,534,1228
7,51984,1043.016,69.463,530,1237
8,51984,1042.963,69.765,541,1239
9,51984,1044.813,69.619,547,1228
10,51984,1048.582,70.011,539,1236
11,51984,1046.615,69.937,527,1233
12,51984,1047.922,70.394,533,1235
13,51984,1049.713,69.957,541,1224
14,51984,1050.995,70.348,529,1223
15,51984,1051.035,69.969,557,1228
16,51984,1050.952,70.184,552,1235
17,51984,1052.43,70.033,537,1221
18,51984,1053.434,70.668,553,1244
19,51984,1053.453,70.179,551,1272
20,51984,1052.773,69.968,553,1260
21,51984,1053.785,70.137,546,1225
22,51984,1051.928,70.175,497,1234
23,51984,1054.597,70.126,535,1270
24,51984,1051.438,69.686,549,1234
25,51984,1056.01,70.092,542,1234
26,51984,1053.742,69.706,562,1231
27,51984,1053.614,69.831,547,1236
28,51984,1054.536,69.757,529,1239
29,51984,1053.825,69.506,554,1237
30,51984,1054.673,69.478,540,1249
31,51984,1055.046,69.412,563,1236
32,51984,1054.957,69.234,550,1243
33,51984,1055.384,69.863,531,1236
34,51984,1057.624,70.003,556,1240
35,51984,1057.146,69.828,543,1232
36,51984,1054.809,69.393,512,1226
37,51984,1057.604,69.883,552,1229
38,51984,1059.124,69.864,548,1234
39,51984,1058.479,70.022,551,1251
40,51984,1060.899,69.745,562,1270
41,51984,1061.119,70.599,549,1237
42,51984,1061.029,69.683,560,1257
43,51984,1061.969,69.992,553,1239
44,51984,1063.858,70.502,541,1239
45,51984,1065.954,70.684,554,1254
46,51984,1069.054,71.167,540,1244
47,51984,1067.528,70.985,545,1275
48,51984,1071.424,71.071,558,1247
49,51984,1071.441,71.492,560,1278
50,51984,1071.74,71.086,561,1254
51,51984,1073.294,71.467,546,1240
52,51984,1074.397,71.493,567,1260
53,51984,1075.97,71.358,551,1288
54,51984,1074.177,71.34,553,1241
55,51984,1077.175,71.739,545,1256
56,51984,1074.685,71.261,536,1250
57,51984,1077.565,71.582,562,1254
58,51984,1075,71.512,549,1259
