 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,443.754,17.937,362,934
2,51984,433.827,17.057,373,918
3,51984,433.855,17.07,372,903
4,51984,433.702,17.18,374,932
5,51984,433.775,16.952,373,911
6,51984,433.929,17.151,374,913
7,51984,433.698,17.198,369,908
8,51984,433.719,17.128,373,916
9,51984,433.781,17.071,377,896
10,51984,433.699,16.87,373,869
11,51984,433.908,17.086,377,892
12,51984,434.063,17.285,368,896
13,51984,433.934,17.119,376,917
14,51984,433.678,16.969,369,883
15,51984,433.811,16.847,374,857
16,51984,433.845,17.075,379,911
17,51984,433.759,17.269,371,917
18,51984,433.562,16.882,370,888
19,51984,433.599,16.804,379,860
20,51984,433.752,17.009,376,913
21,51984,433.756,17.081,375,894
22,51984,433.699,17.109,364,894
23,51984,433.622,17.081,374,916
24,51984,433.765,16.992,359,891
25,51984,433.722,16.897,374,883
26,51984,433.744,17.015,375,863
27,51984,433.881,17.062,364,885
28,51984,434.06,16.752,377,878
29,51984,433.8,16.947,374,923
30,51984,433.749,16.996,374,917
31,51984,433.692,16.997,364,892
32,51984,433.608,17.037,368,891
33,51984,433.837,17.028,380,897
34,51984,433.833,16.975,375,906
35,51984,433.83,16.958,370,903
36,51984,433.635,16.909,372,891
37,51984,433.872,16.985,379,860
38,51984,433.879,16.872,378,903
39,51984,433.731,16.951,367,876
40,51984,433.869,16.992,372,893
41,51984,433.793,16.892,370,890
42,51984,433.588,16.777,373,858
43,51984,433.857,17.144,377,898
44,51984,433.722,17.033,355,938
45,51984,433.661,17.138,369,922
46,51984,433.651,17.01,383,882
47,51984,433.83,17.072,375,883
48,51984,433.704,16.926,376,875
49,51984,433.669,16.795,374,894
50,51984,434.015,17.119,369,889
51,51984,433.82,16.987,378,896
52,51984,433.728,16.919,374,935
53,51984,433.704,16.873,379,876
54,51984,433.631,16.848,374,877
55,51984,433.624,16.874,376,895
56,51984,433.709,16.713,362,876
57,51984,433.671,16.815,370,871
58,51984,433.699,17.023,362,896
59,51984,433.71,16.655,378,856
60,51984,433.714,17.053,375,908
61,51984,433.606,16.832,366,881
62,51984,433.704,16.936,374,887
63,51984,433.912,16.814,372,899
64,51984,433.906,16.711,371,902
65,51984,433.573,16.883,374,859
66,51984,433.689,16.922,376,886
67,51984,433.707,16.905,373,873
68,51984,433.66,16.799,372,874
69,51984,433.973,16.816,378,869
70,51984,433.641,16.79,377,870
71,51984,433.686,16.693,376,851
72,51984,433.823,16.804,372,871
73,51984,433.77,16.859,372,922
74,51984,433.729,16.632,369,851
75,51984,433.651,16.743,370,871
76,51984,433.592,16.767,371,864
77,51984,433.579,16.84,365,878
78,51984,434.034,16.802,378,895
79,51984,433.687,16.665,374,871
80,51984,433.558,16.69,375,912
81,51984,433.809,16.86,379,858
82,51984,433.546,16.636,363,876
83,51984,433.633,16.776,381,878
84,51984,433.694,16.69,368,856
85,51984,433.865,16.98,373,916
86,51984,433.611,16.653,371,862
87,51984,433.663,16.706,371,869
88,51984,433.589,16.827,363,874
89,51984,433.521,16.65,379,897
90,51984,433.606,16.795,378,911
91,51984,433.769,16.925,378,920
92,51984,433.809,16.774,375,883
93,51984,433.774,16.871,346,904
94,51984,433.657,16.677,368,879
95,51984,433.65,16.723,376,889
96,51984,433.608,16.609,374,909
97,51984,433.78,16.73,373,901
98,51984,433.779,16.815,374,879
99,51984,433.846,16.74,370,832
100,51984,433.738,16.811,375,863
101,51984,433.623,16.663,374,858
102,51984,433.679,16.656,369,864
103,51984,433.73,16.853,371,888
104,51984,433.773,16.56,378,901
105,51984,433.625,16.623,377,834
106,51984,433.63,16.8,371,882
107,51984,433.681,16.488,371,875
108,51984,433.644,16.627,370,880
109,51984,433.573,16.707,373,865
110,51984,433.665,16.714,374,895
111,51984,433.53,16.794,376,879
112,51984,433.708,16.728,342,886
113,51984,433.618,16.566,373,883
114,51984,433.401,16.755,377,876
115,51984,433.78,16.566,380,866
116,51984,433.73,16.692,374,901
117,51984,433.764,16.664,373,869
118,51984,433.555,16.609,368,847
119,51984,433.644,16.665,371,849
120,51984,433.644,16.492,369,854
121,51984,433.655,16.735,377,909
122,51984,433.933,16.636,371,889
123,51984,433.775,16.656,358,865
124,51984,433.864,16.64,366,850
125,51984,433.588,16.591,372,893
126,51984,433.567,16.582,371,874
127,51984,433.514,16.423,370,859
128,51984,433.581,16.555,372,879
129,51984,433.593,16.544,373,894
130,51984,433.537,16.321,377,834
131,51984,433.474,16.561,373,864
132,51984,433.704,16.536,368,833
133,51984,433.804,16.584,367,824
134,51984,433.527,16.544,368,856
135,51984,433.706,16.635,371,864
136,51984,433.702,16.601,375,837
137,51984,433.752,16.475,380,843
138,51984,433.584,16.561,366,895
139,51984,433.645,16.612,371,888
140,51984,433.61,16.567,369,850
141,51984,433.739,16.588,372,878
142,51984,433.492,16.543,375,892
143,51984,433.686,16.281,375,826
144,51984,433.491,16.487,377,862
145,51984,433.509,16.503,376,852
146,51984,433.518,16.655,378,859
147,51984,433.645,16.584,364,860
148,51984,433.796,16.57,360,886
