 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,20408.641,2294.876,3132,23740
2,51984,20390.395,2298.357,3162,23756
3,51984,20354.428,2293.898,3100,23826
4,51984,20366.785,2292.002,3137,23996
5,51984,20348.898,2288.316,3135,23637
6,51984,20403.023,2300.819,3181,24047
7,51984,20397.631,2299.759,3119,23705
8,51984,20426.045,2296.822,3173,23911
9,51984,20413.885,2298.426,3128,23502
10,51984,20480.545,2309.5,3105,24063
11,51984,20469.855,2306.74,3140,23723
12,51984,20443.859,2299.189,3140,23808
13,51984,20458.77,2305.212,3042,24200
14,51984,20465.131,2309.752,3123,23656
15,51984,20449.178,2301.592,3131,23637
16,51984,20464.385,2301.29,3041,23944
17,51984,20487.703,2308.234,3033,23688
18,51984,20388.029,2298.672,3078,23842
19,51984,20473.639,2303.637,3208,23877
20,51984,20528.133,2311.061,3074,23791
21,51984,20422.342,2302.648,3123,23894
22,51984,20450.688,2302.687,3151,23826
23,51984,20489.15,2304.589,3153,23825
24,51984,20516.98,2310.594,3165,24030
25,51984,20532.73,2315.026,3174,24202
26,51984,20518.689,2309.805,3171,23777
27,51984,20565.725,2312.647,3125,24149
28,51984,20502.764,2311.637,3175,24235
29,51984,20530.508,2314.054,3123,23961
30,51984,20550.615,2310.271,3144,23946
31,51984,20537.65,2308.84,3128,23844
32,51984,20511.893,2310.351,3062,24030
33,51984,20533.053,2311.295,3096,23622
34,51984,20569.148,2309.308,3136,23774
35,51984,20536.746,2307.599,3200,24014
36,51984,20523.562,2310.85,3079,24491
37,51984,20579.238,2314.081,3161,23961
38,51984,20521.281,2305.667,3202,24217
39,51984,20609.084,2322.101,3141,23876
40,51984,20593.984,2318.229,3232,23979
41,51984,20614.656,2317.646,3266,23895
42,51984,20602.951,2317.328,3147,24252
43,51984,20627.436,2325.651,3074,24354
44,51984,20628.154,2323.122,3170,23946
45,51984,20593.99,2315.725,3132,24371
46,51984,20660.066,2325.948,3128,24133
47,51984,20647.021,2327.704,3079,24165
48,51984,20651.311,2323.906,3164,24014
49,51984,20683.27,2326.315,3099,24014
50,51984,20632.377,2325.434,3122,24080
51,51984,20676.77,2329.789,3217,24132
52,51984,20707.078,2325.947,3206,24303
53,51984,20670.057,2324.576,3199,24320
54,51984,20716.998,2334.126,3127,24235
55,51984,20648.346,2321.927,3252,23844
56,51984,20663.211,2320.783,3125,24234
57,51984,20624.506,2319.361,3151,24167
58,51984,20755.02,2333.821,3156,23963
59,51984,20679.879,2321.82,3182,24132
60,51984,20651.004,2319.991,3196,23963
61,51984,20680.008,2326.319,3106,24115
62,51984,20724.145,2330.251,3202,23945
63,51984,20744.807,2328.252,3095,24185
64,51984,20714.865,2325.99,3148,23978
65,51984,20677.654,2323.841,3149,24013
66,51984,20707.322,2324.951,3191,23912
67,51984,20685.441,2326.002,3127,23961
68,51984,20767.516,2336.514,3181,23946
69,51984,20725.867,2327.923,3168,24286
70,51984,20695.229,2321.046,3211,24186
71,51984,20697.771,2323.795,3219,24235
72,51984,20791.719,2337.964,3129,24286
73,51984,20724.154,2324.616,3075,23996
74,51984,20748.975,2326.319,3175,24201
75,51984,20662.326,2321.092,3162,23859
76,51984,20740.422,2330.461,3120,24183
77,51984,20714.551,2322.13,3093,24340
78,51984,20760.281,2329.853,3242,24510
79,51984,20762.033,2333.7,3192,24340
80,51984,20735.152,2327.885,3232,23928
81,51984,20701.957,2319.224,3152,24135
82,51984,20685.744,2320.371,3205,24066
83,51984,20710.812,2324.447,3143,24115
84,51984,20703.361,2318.757,3178,24083
85,51984,20720.381,2320.482,3137,24423
86,51984,20743.447,2329.792,3195,24135
87,51984,20727.965,2325.377,3191,24201
88,51984,20717.189,2319.943,3170,24182
89,51984,20764.363,2328.247,3165,24285
90,51984,20773.725,2332.563,3151,23844
91,51984,20809.008,2335.93,3190,24100
92,51984,20784.914,2330.848,3105,24217
93,51984,20819.787,2336.292,3148,24150
94,51984,20812.082,2336.604,3136,23927
95,51984,20828.643,2337.501,3247,23859
96,51984,20800.535,2332.317,3132,24166
97,51984,20833.266,2338.865,3209,24218
98,51984,20839.762,2340.91,3152,24252
99,51984,20845.818,2338.651,3260,24354
100,51984,20862.178,2339.415,3143,24200
101,51984,20925.891,2349.61,3175,24303
102,51984,20858.449,2341.902,3135,24115
103,51984,20909.914,2346.596,3248,24525
104,51984,20938.34,2349.843,3168,24356
105,51984,20887.955,2346.015,3131,24272
106,51984,20891.375,2343.262,3204,24116
107,51984,20906.135,2342.966,3244,24389
108,51984,20901.232,2342.362,3226,24169
109,51984,20924.645,2348.085,3204,24423
110,51984,20885.016,2340.852,3234,24254
111,51984,20877.842,2339.723,3232,24064
112,51984,20925.213,2346.887,3168,24237
113,51984,20879.354,2342.684,3150,23998
114,51984,20890.203,2342.208,3191,24152
115,51984,20925.93,2345.023,3146,24630
116,51984,20938.775,2348.853,3238,24391
117,51984,20940.475,2348.846,3183,24098
118,51984,20913.938,2344.469,3231,24234
119,51984,20919.58,2344.734,3201,24493
120,51984,20925.74,2347.567,3184,24083
121,51984,20889.271,2340.755,3188,24235
122,51984,20956.074,2347.547,3190,24337
123,51984,20969.736,2349.304,3248,24424
124,51984,20955.715,2349.322,3172,24456
125,51984,20993.145,2353.187,3269,24631
126,51984,20908.367,2342.216,3149,24302
127,51984,20890.078,2339.711,3153,24220
128,51984,20878.426,2338.605,3219,24185
129,51984,20910.139,2340,3182,24303
130,51984,20929.697,2344.171,3242,24268
131,51984,20889.137,2338.187,3155,24218
132,51984,20860.549,2335.316,3205,24321
133,51984,20884.305,2336.575,3216,24251
134,51984,20922.516,2341.815,3182,24066
135,51984,20934.598,2344.824,3167,24426
136,51984,20948.113,2344.296,3235,24237
