 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,459.359,108.981,383,4011
2,51984,449.336,108.505,376,4102
3,51984,449.405,107.024,371,4045
4,51984,449.246,106.194,379,4006
5,51984,449.088,106.216,376,4006
6,51984,448.874,104.379,372,3901
7,51984,448.841,104.218,376,3909
8,51984,448.5,103.668,383,3962
9,51984,448.529,103.371,367,4103
10,51984,448.401,102.94,377,3975
11,51984,448.355,102.179,368,4011
12,51984,448.087,101.549,371,4006
13,51984,448.041,100.994,365,4071
14,51984,447.995,100.943,380,4007
15,51984,447.777,100.251,381,4002
16,51984,447.833,100.082,382,3933
17,51984,447.579,99.032,371,3948
18,51984,447.513,97.977,381,3890
19,51984,447.221,97.492,367,4228
20,51984,447.107,96.438,377,4132
21,51984,446.997,96.251,366,4082
22,51984,447.139,95.862,385,4032
23,51984,446.945,95.607,366,4162
24,51984,446.783,95.153,370,3928
25,51984,446.601,95.03,381,3994
26,51984,446.786,94.562,382,4053
27,51984,446.427,94.279,378,3987
28,51984,446.604,94.229,379,3966
29,51984,446.404,93.181,372,3929
30,51984,446.51,93.187,374,3970
31,51984,446.466,94.637,380,4007
32,51984,446.184,94.217,362,3902
33,51984,446.599,96.035,373,4086
34,51984,446.142,93.876,380,4029
35,51984,446.138,94.209,374,4032
36,51984,445.973,93.053,375,3986
37,51984,445.933,93.091,369,3994
38,51984,445.888,92.24,377,3889
39,51984,445.72,92.141,373,3828
40,51984,445.763,90.95,374,3846
41,51984,445.432,90.237,381,3786
42,51984,445.536,89.197,351,3859
43,51984,445.658,88.927,374,3729
44,51984,445.489,88.424,377,3727
45,51984,445.38,87.017,380,3647
46,51984,445.19,87.116,375,3704
47,51984,445.13,86.878,381,3552
48,51984,445.009,85.429,375,3522
49,51984,444.932,84.534,378,3476
50,51984,444.778,83.218,376,3521
51,51984,444.94,83.081,375,3440
52,51984,444.65,81.913,373,3490
53,51984,445.039,84.448,359,3533
54,51984,444.775,83.833,368,3501
55,51984,444.621,83.737,382,3590
56,51984,444.666,83.46,373,3497
57,51984,444.468,82.163,370,3451
58,51984,444.478,80.384,371,3471
59,51984,444.312,79.661,370,3434
60,51984,444.235,79.276,384,3391
61,51984,444.101,78.42,367,3329
62,51984,444.218,79.412,384,3393
63,51984,443.993,79.639,380,3501
64,51984,443.824,79.229,377,3505
65,51984,443.747,77.555,380,3523
66,51984,443.669,76.957,372,3436
67,51984,443.657,76.124,377,3476
68,51984,443.609,74.26,374,3460
69,51984,443.524,74.918,373,3385
70,51984,443.503,74.771,378,3373
71,51984,443.363,74.134,376,3600
72,51984,443.288,74.287,373,3419
73,51984,443.212,74.308,367,3463
74,51984,443.082,71.891,381,3436
75,51984,442.918,71.592,378,3433
76,51984,442.972,70.751,375,3463
77,51984,442.958,69.876,379,3295
78,51984,442.858,71.494,375,3454
79,51984,442.911,73.253,378,3583
80,51984,443.012,74.559,377,3431
81,51984,442.969,75.599,373,3379
82,51984,443.166,79.661,369,3561
83,51984,443.586,85.745,379,4045
84,51984,443.511,87.99,361,4318
85,51984,443.538,89.363,377,4303
86,51984,443.47,86.923,376,4133
87,51984,443.423,86.824,379,4176
88,51984,443.236,84.726,370,4074
89,51984,443.042,82.62,377,3840
90,51984,442.97,81.256,381,3816
91,51984,442.577,78.642,372,3719
92,51984,442.754,77.149,377,3531
93,51984,442.362,76.054,373,3509
94,51984,442.384,74.712,382,3441
95,51984,442.369,73.252,373,3332
96,51984,442.119,72.672,372,3359
97,51984,442.156,71.179,365,3395
98,51984,441.956,70.579,370,3500
99,51984,442.133,69.761,373,3419
100,51984,441.854,68.736,379,3502
101,51984,441.815,68.47,380,3357
102,51984,441.889,67.698,365,3409
103,51984,441.553,66.142,380,3473
104,51984,441.658,66.403,366,3470
105,51984,441.647,65.232,378,3407
106,51984,441.778,65.486,368,3486
107,51984,441.523,63.702,377,3368
108,51984,441.302,63.318,378,3410
109,51984,441.396,62.665,374,3258
110,51984,441.352,63.182,383,3432
111,51984,441.359,62.718,359,3470
112,51984,441.168,62.535,379,3391
113,51984,441.344,62.445,379,3478
114,51984,441.147,61.738,375,3317
115,51984,441.03,61.003,378,3311
116,51984,441.034,61.242,373,3331
117,51984,441.156,61.262,375,3439
118,51984,441.119,60.659,380,3360
119,51984,441.158,60.249,372,3512
120,51984,441.03,59.772,373,3290
121,51984,440.877,60.021,369,3312
122,51984,440.903,59.943,381,3409
123,51984,441.006,59.618,379,3357
124,51984,440.945,58.768,378,3337
125,51984,440.712,58.512,375,3373
126,51984,440.557,58.282,366,3296
127,51984,440.783,58.155,370,3326
128,51984,440.695,57.873,376,3327
129,51984,440.701,58.08,366,3250
130,51984,440.66,58.039,378,3386
131,51984,440.585,57.357,380,3278
132,51984,440.696,57.587,371,3310
133,51984,440.463,56.958,370,3309
134,51984,440.404,57.03,360,3289
135,51984,440.556,57.103,381,3398
136,51984,440.447,56.589,374,3379
137,51984,440.488,56.465,379,3320
138,51984,440.562,56.703,379,3271
139,51984,440.593,56.375,376,3278
140,51984,440.339,55.406,374,3211
141,51984,440.483,56.157,369,3325
142,51984,440.692,56.139,378,3284
143,51984,440.38,55.74,362,3383
144,51984,440.336,55.095,371,3312
145,51984,440.45,55.83,368,3365
146,51984,440.176,54.841,376,3326
147,51984,440.512,55.007,375,3271
148,51984,440.317,54.541,376,3209
149,51984,440.232,54.392,377,3338
150,51984,440.224,54.799,373,3297
151,51984,440.236,54.21,372,3373
152,51984,440.322,54.565,365,3232
153,51984,439.832,54.185,376,3338
154,51984,439.943,53.918,370,3236
155,51984,440.047,54.595,375,3315
156,51984,440.031,53.952,379,3407
157,51984,440.037,53.382,377,3356
158,51984,439.93,53.389,373,3259
159,51984,439.966,53.48,366,3290
160,51984,439.837,53.064,370,3336
161,51984,439.829,52.794,363,3287
162,51984,439.894,53.088,369,3270
163,51984,439.735,53.162,375,3327
164,51984,439.671,52.116,371,3280
165,51984,439.726,52.401,358,3117
166,51984,439.822,52.104,372,3189
167,51984,439.819,52.482,374,3253
168,51984,439.697,52.269,372,3171
169,51984,439.397,51.401,376,3237
170,51984,439.748,52.221,371,3238
171,51984,439.913,51.834,374,3164
172,51984,439.799,51.948,373,3222
173,51984,439.796,51.681,359,3190
174,51984,439.487,51.632,374,3359
175,51984,439.594,50.995,378,3229
176,51984,439.557,51.492,377,3250
177,51984,439.585,51.499,369,3365
178,51984,439.501,51.02,366,3292
179,51984,439.578,51.099,370,3222
180,51984,439.648,50.662,376,3132
181,51984,439.644,51.129,376,3279
182,51984,439.562,51.263,370,3372
183,51984,439.534,50.118,366,3157
184,51984,439.181,50.509,374,3268
185,51984,439.38,50.206,374,3288
186,51984,439.433,50.491,380,3281
187,51984,439.36,50.086,377,3214
188,51984,439.272,50.11,379,3240
189,51984,439.132,49.811,365,3199
190,51984,439.395,49.973,364,3323
191,51984,439.226,49.554,375,3160
192,51984,439.407,50.255,368,3237
193,51984,439.402,50.19,380,3179
194,51984,439.122,49.128,376,3191
