 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,3424.323,320.486,1107,3987
2,51984,3424.979,322.13,1082,3971
3,51984,3407.383,319.607,1098,3927
4,51984,3412.479,319.048,1094,3967
5,51984,3418.234,319.172,1063,3948
6,51984,3424.515,318.896,1049,3971
7,51984,3423.937,318.454,1049,3986
8,51984,3419.323,316.987,1071,4057
9,51984,3434.676,318.35,1061,4005
10,51984,3434.096,317.647,1062,3972
11,51984,3439.66,317.983,1067,3969
12,51984,3439.687,317.822,1083,4002
13,51984,3444.501,317.434,1097,4000
14,51984,3432.273,315.479,1104,3993
15,51984,3445.801,316.884,1117,3960
16,51984,3444.259,315.634,1087,4001
17,51984,3451.637,315.339,1044,3968
18,51984,3456.7,315.3,1095,3980
19,51984,3448.044,314.719,1038,4024
20,51984,3452.754,314.157,1054,3989
21,51984,3448.611,313.511,1066,3968
22,51984,3436.605,312.27,1097,3943
23,51984,3460.133,314.658,1101,4009
24,51984,3464.193,314.788,1018,4049
25,51984,3474.293,315.301,1073,4053
26,51984,3473.44,314.944,1142,3997
27,51984,3473.309,314.505,1079,4006
28,51984,3489.604,316.474,1101,4013
29,51984,3486.295,315.187,1122,4043
30,51984,3479.887,314.223,1066,3997
31,51984,3493.087,315.714,1088,4066
32,51984,3495.952,314.913,1092,4096
33,51984,3504.213,315.62,1119,4090
34,51984,3504.616,315.688,1088,4026
35,51984,3522.432,317.66,1112,4079
36,51984,3522.191,317.117,1126,4059
37,51984,3523.88,317.136,1106,4154
38,51984,3531.786,317.849,1133,4040
39,51984,3531.615,317.481,1096,4078
40,51984,3547.369,318.997,1102,4198
41,51984,3549.052,318.72,1123,4132
42,51984,3556.056,319.13,1106,4089
43,51984,3543.798,317.362,1108,4161
44,51984,3557.564,319.344,1123,4069
45,51984,3561.221,318.934,1153,4068
46,51984,3567.563,319.461,1146,4160
47,51984,3572.601,320.072,1069,4102
48,51984,3576.105,320.211,1123,4121
49,51984,3585.579,320.376,1129,4101
50,51984,3573.91,320.222,1106,4143
51,51984,3598.662,322.363,1133,4128
52,51984,3602.979,322.149,1069,4208
53,51984,3598.905,321.577,1164,4145
