 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,23694.6,2098.542,6225,26599
2,51984,23555.412,2085.56,6222,26583
3,51984,23575.826,2088.687,6085,26514
4,51984,23582.721,2088.788,6169,26799
5,51984,23517.189,2082.272,6216,26731
6,51984,23559.828,2086.446,6117,26471
7,51984,23523.16,2083.629,6165,26455
8,51984,23556.139,2087.222,6094,26592
9,51984,23529.229,2082.829,6143,26479
10,51984,23508.355,2083.347,6138,26438
11,51984,23475.342,2078.947,6179,26575
12,51984,23354.744,2065.261,6041,26086
13,51984,23495.492,2078.194,6155,26471
14,51984,23454.676,2074.383,6089,26072
15,51984,23399.086,2070.747,6091,26207
16,51984,23377.578,2069.364,6085,26121
17,51984,23315.363,2063.137,6063,26069
18,51984,23252.043,2058.383,6166,26457
19,51984,23284.898,2061.498,6111,26072
20,51984,23280.184,2058.51,6175,25950
21,51984,23360.279,2068.302,6156,26190
22,51984,23276.734,2057.756,6180,25757
23,51984,23269.916,2058.235,6172,25894
24,51984,23242.004,2055.476,5930,25932
25,51984,23288.977,2062.545,6185,26201
26,51984,23233.936,2054.373,6131,25715
27,51984,23209.84,2053.497,6165,26149
28,51984,23171.332,2053.067,5950,25704
29,51984,23132.742,2044.671,6054,25842
30,51984,23146.58,2046.452,6113,26047
31,51984,23123.332,2043.634,6078,26141
32,51984,23049.84,2038.155,6010,25842
33,51984,23068.703,2038.71,5990,25908
34,51984,22990.582,2032.16,5951,25668
35,51984,23123.172,2046.281,5999,25893
36,51984,22948.01,2030.68,5902,25847
37,51984,22948.641,2029.167,5937,25753
38,51984,22974.953,2031.72,6137,25651
39,51984,23001.6,2032.978,5957,25856
40,51984,22911.545,2024.855,5964,25602
41,51984,22917.23,2027.43,5973,25757
42,51984,22962.699,2030.776,6007,25481
43,51984,22885.398,2023.343,5930,25761
44,51984,22841.045,2019.225,6087,25437
45,51984,22928.453,2027.091,6074,25702
46,51984,22889.275,2023.142,6033,25842
47,51984,22871.146,2020.419,6018,25652
48,51984,22819.555,2016.993,6000,26035
49,51984,22845.162,2017.943,5961,25671
50,51984,22829.293,2017.583,6012,25545
51,51984,22773.473,2013.399,6042,25555
