 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,12404.118,1355.924,1872,13753
2,51984,12352.366,1351.939,1865,14005
3,51984,12374.766,1355.781,1879,14244
4,51984,12337.952,1349.905,1870,14004
5,51984,12342.589,1352.425,1922,13781
6,51984,12321.902,1349.763,1890,14157
7,51984,12332.561,1350.779,1892,14005
8,51984,12321.509,1350.028,1892,14055
9,51984,12314.703,1349.275,1909,13902
10,51984,12306.044,1349.472,1820,13748
11,51984,12309.369,1348.724,1874,14090
12,51984,12301.481,1347.437,1885,13697
13,51984,12277.57,1345.325,1876,13782
14,51984,12278.352,1346.872,1879,13868
15,51984,12272.193,1344.415,1864,13834
16,51984,12263.425,1342.906,1854,13970
17,51984,12254.049,1343.158,1903,13902
18,51984,12230.009,1340.294,1845,13936
19,51984,12220.8,1338.929,1882,13851
20,51984,12207.742,1337.242,1898,13697
21,51984,12186.978,1335.301,1851,13765
22,51984,12220.938,1339.407,1865,13680
23,51984,12199.125,1337.884,1831,13953
24,51984,12172.607,1333.408,1877,13901
25,51984,12175.456,1335.348,1842,13696
26,51984,12147.244,1333.169,1824,14209
27,51984,12154.194,1332.606,1851,13919
28,51984,12118.381,1328.772,1914,13679
29,51984,12130.445,1329.53,1847,13884
30,51984,12145.642,1332.223,1837,14073
31,51984,12144.389,1332.052,1837,13736
32,51984,12082.686,1324.044,1766,13782
33,51984,12115.487,1327.53,1856,13749
34,51984,12092.806,1326.321,1821,13799
35,51984,12104.585,1326.536,1850,13390
36,51984,12100.514,1327.515,1788,13970
37,51984,12050.786,1321.434,1844,13663
38,51984,12070.115,1323.709,1893,13594
39,51984,12070.47,1324.728,1848,13748
40,51984,12033.357,1319.821,1851,13542
41,51984,12003.334,1316.86,1852,13462
42,51984,11968.139,1313.068,1804,13509
43,51984,12006.584,1317.202,1858,13689
44,51984,11996.901,1316.867,1821,13646
45,51984,11983.082,1315.84,1813,13663
46,51984,11981.897,1313.739,1791,13560
47,51984,11950.943,1310.183,1829,13440
48,51984,11960.625,1317.123,1843,13458
49,51984,11956.463,1311.775,1826,13560
50,51984,11964.171,1309.67,1813,13612
51,51984,11953.511,1312.535,1751,13679
52,51984,11910.514,1310.564,1807,13338
53,51984,11918.26,1305.962,1878,13286
54,51984,11904.342,1302.29,1866,13441
55,51984,11890.332,1307.187,1839,13884
56,51984,11894.71,1309.287,1861,13407
57,51984,11868.311,1300.547,1802,13407
58,51984,11863.611,1299.209,1824,13781
59,51984,11855.806,1303.263,1807,13440
60,51984,11825.316,1300.726,1831,13159
61,51984,11843.504,1297.996,1806,13304
62,51984,11846.898,1298.212,1806,13355
63,51984,11824.87,1301.673,1790,13304
64,51984,11791.862,1295.629,1774,13697
65,51984,11780.688,1289.463,1784,13525
66,51984,11766.365,1290.888,1773,13269
67,51984,11777.153,1294.501,1758,13116
68,51984,11768.482,1292.085,1787,13355
69,51984,11737.522,1285.432,1808,13373
70,51984,11743.193,1288.644,1802,13338
71,51984,11743.499,1291.329,1814,13269
72,51984,11694.976,1282.944,1708,13152
73,51984,11717.734,1284.748,1813,13030
74,51984,11711.113,1284.779,1797,13081
75,51984,11662.513,1281.138,1804,13389
76,51984,11691.156,1282.98,1773,13115
77,51984,11651.037,1277.453,1791,13287
78,51984,11612.104,1275.325,1765,13184
79,51984,11620.866,1276.261,1800,13321
80,51984,11643.352,1276.794,1696,13423
81,51984,11628.856,1275.499,1756,13184
82,51984,11593.488,1274.07,1756,13252
83,51984,11598.505,1274.457,1706,13149
84,51984,11595.323,1272.847,1744,13047
85,51984,11574.318,1270.008,1750,12974
86,51984,11573.801,1271.834,1744,13543
87,51984,11584.697,1273.325,1820,13183
88,51984,11526.664,1263.714,1769,12877
89,51984,11541.644,1266.269,1749,12978
90,51984,11474.878,1261.052,1683,13219
91,51984,11487.09,1261.678,1790,13235
92,51984,11482.599,1259.309,1767,13014
93,51984,11470.474,1259.607,1748,13201
94,51984,11466.425,1260.157,1757,13150
95,51984,11481.238,1259.92,1766,12770
96,51984,11459.678,1256.605,1715,13219
97,51984,11459.721,1258.152,1771,12978
98,51984,11466.391,1259.474,1770,12808
99,51984,11445.528,1256.032,1739,13081
100,51984,11434.51,1254.577,1723,13253
101,51984,11405.946,1253.278,1727,12688
102,51984,11401.565,1253.289,1772,12962
103,51984,11386.442,1248.967,1754,12979
104,51984,11365.923,1247.92,1711,13012
105,51984,11346.73,1246.187,1744,12793
106,51984,11325.115,1244.002,1803,12619
107,51984,11351.974,1244.822,1724,12962
108,51984,11344.229,1245.63,1703,12996
109,51984,11336.007,1246.068,1725,12876
110,51984,11340.092,1244.368,1759,12739
111,51984,11312.953,1241.351,1734,12617
112,51984,11293.866,1239.728,1738,12706
113,51984,11334.466,1245.708,1728,12894
114,51984,11297.353,1239.813,1780,12672
115,51984,11235.152,1231.21,1734,12688
116,51984,11278.619,1238.64,1705,12791
117,51984,11253.61,1236.855,1717,12672
118,51984,11244.747,1234.796,1709,12553
119,51984,11244.358,1233.528,1769,12654
120,51984,11234.453,1235.623,1708,12534
121,51984,11228.66,1233.111,1748,12757
122,51984,11211.386,1229.911,1722,12585
