 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,21260.127,2487.856,2943,24885
2,51984,21234.959,2487.302,2903,25229
3,51984,21264.121,2493.011,2866,25090
4,51984,21212.158,2486.796,2854,25280
5,51984,21186.100,2480.561,2911,25502
6,51984,21125.199,2475.017,2898,25040
7,51984,21159.102,2483.343,2918,24834
8,51984,21091.355,2467.427,2880,24953
9,51984,21124.955,2474.496,2879,24542
10,51984,21127.311,2477.559,2846,25023
11,51984,21084.770,2471.555,2847,24903
12,51984,21058.646,2464.118,2794,24713
13,51984,21131.521,2475.578,2896,25075
14,51984,21002.486,2467.514,2800,25142
15,51984,21028.703,2462.978,2869,24919
16,51984,21021.121,2461.171,2816,24456
17,51984,20975.217,2457.467,2834,24508
18,51984,20976.525,2460.732,2831,24370
19,51984,20992.438,2458.831,2844,24902
20,51984,20957.113,2452.888,2864,25125
21,51984,20927.033,2454.428,2798,24645
22,51984,20988.498,2461.098,2708,24800
23,51984,20967.715,2455.998,2865,24680
24,51984,20837.861,2439.827,2884,24491
25,51984,20889.758,2450.451,2775,24679
26,51984,20802.221,2438.606,2830,24542
27,51984,20830.857,2439.071,2857,24509
28,51984,20842.020,2443.471,2835,24800
29,51984,20830.471,2443.791,2807,24559
30,51984,20788.547,2436.459,2844,24542
31,51984,20791.643,2434.179,2793,24697
32,51984,20805.533,2440.010,2803,24646
33,51984,20697.264,2425.639,2747,24233
34,51984,20760.701,2432.433,2836,24423
35,51984,20694.404,2423.009,2857,24079
36,51984,20722.820,2429.584,2889,24389
37,51984,20689.861,2426.185,2760,24389
38,51984,20699.455,2422.027,2831,24285
39,51984,20641.447,2418.478,2800,24147
40,51984,20640.062,2419.617,2838,24817
41,51984,20538.514,2406.412,2793,24079
42,51984,20624.809,2415.211,2850,24235
43,51984,20517.896,2404.219,2773,24097
44,51984,20576.584,2413.275,2722,24355
45,51984,20451.264,2393.313,2828,24028
46,51984,20463.734,2395.784,2874,23737
47,51984,20504.459,2404.402,2732,23788
48,51984,20436.496,2392.097,2715,23839
49,51984,20455.924,2393.438,2804,24097
50,51984,20495.936,2400.170,2746,24079
51,51984,20415.664,2392.099,2706,23960
52,51984,20379.977,2387.302,2690,24148
53,51984,20394.617,2388.301,2803,24183
54,51984,20356.564,2384.317,2803,24184
55,51984,20339.064,2385.481,2789,24061
56,51984,20336.197,2381.817,2629,23772
57,51984,20319.229,2378.124,2761,23892
58,51984,20399.189,2391.324,2783,23549
59,51984,20311.438,2379.360,2768,23583
60,51984,20254.754,2370.999,2805,23600
