 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,623.089,30.927,432,731
2,51984,613.446,30.273,436,757
3,51984,612.723,30.306,422,717
4,51984,612.395,30.142,434,721
5,51984,612.453,30.421,427,726
6,51984,611.504,30.181,435,739
7,51984,612.404,30.233,438,720
8,51984,611.469,30.146,427,730
9,51984,611.962,30.197,425,712
10,51984,611.884,30.265,429,741
11,51984,611.489,30.159,440,735
12,51984,610.711,29.965,421,740
13,51984,611.451,30.174,427,727
14,51984,610.955,30.144,434,714
15,51984,610.749,30.112,415,718
16,51984,610.641,30.096,435,730
17,51984,610.358,29.902,431,713
18,51984,610.566,30.035,428,707
19,51984,610.464,30.080,434,718
20,51984,609.813,29.990,436,738
21,51984,610.205,29.981,430,713
22,51984,610.232,30.070,437,733
23,51984,610.019,29.976,426,720
24,51984,609.707,29.994,426,720
25,51984,609.198,29.711,433,703
26,51984,609.903,30.134,431,709
27,51984,608.941,29.943,432,723
28,51984,608.753,29.802,417,716
29,51984,608.668,29.940,430,718
30,51984,608.093,29.850,432,728
31,51984,608.085,29.751,422,727
32,51984,608.984,29.864,429,724
33,51984,608.244,29.822,420,728
34,51984,608.447,30.019,427,715
35,51984,607.586,29.679,429,727
36,51984,607.817,29.727,432,710
37,51984,607.966,29.624,429,707
38,51984,608.005,29.785,412,709
39,51984,607.604,29.792,420,709
40,51984,607.477,29.694,437,708
41,51984,607.367,29.485,434,714
42,51984,607.403,29.671,417,709
43,51984,606.835,29.632,429,728
44,51984,606.915,29.617,420,722
45,51984,606.749,29.704,436,721
46,51984,606.604,29.738,435,723
47,51984,606.705,29.556,424,716
48,51984,606.294,29.503,440,708
49,51984,606.505,29.555,428,721
50,51984,606.764,29.775,438,713
51,51984,606.476,29.596,427,714
52,51984,605.856,29.441,432,708
53,51984,605.974,29.499,419,723
54,51984,606.393,29.532,425,727
55,51984,605.678,29.626,436,714
56,51984,605.591,29.464,428,711
57,51984,605.834,29.663,428,722
58,51984,605.562,29.478,420,712
59,51984,605.305,29.396,421,716
60,51984,605.228,29.403,432,712
61,51984,605.350,29.429,419,714
62,51984,604.971,29.456,426,719
63,51984,604.900,29.322,430,735
64,51984,603.481,29.309,419,709
65,51984,604.325,29.380,434,712
66,51984,604.073,29.427,428,726
67,51984,603.923,29.277,428,720
68,51984,604.140,29.424,428,724
69,51984,603.641,29.418,431,728
70,51984,603.983,29.299,411,719
71,51984,603.546,29.516,412,731
72,51984,603.508,29.243,429,710
73,51984,603.117,29.197,416,718
74,51984,602.772,29.295,420,707
75,51984,602.280,29.097,423,706
76,51984,602.934,29.132,434,709
77,51984,602.965,29.245,427,717
78,51984,602.482,29.094,436,701
79,51984,602.360,29.151,431,712
80,51984,602.957,29.265,424,718
81,51984,601.850,28.986,427,705
82,51984,602.444,29.027,423,706
83,51984,601.964,29.047,419,707
84,51984,601.549,29.013,424,714
85,51984,602.319,29.225,436,707
86,51984,601.977,29.109,423,712
87,51984,601.586,28.970,431,711
88,51984,602.071,28.998,424,714
89,51984,601.315,29.154,426,708
90,51984,601.302,29.065,434,708
91,51984,601.125,29.009,418,712
92,51984,601.333,29.025,417,703
93,51984,601.199,28.995,424,698
94,51984,600.592,29.056,429,738
95,51984,600.337,28.903,418,719
96,51984,600.299,28.807,416,696
97,51984,600.988,28.913,427,710
98,51984,600.778,28.999,426,707
99,51984,600.000,29.057,424,713
100,51984,599.737,28.932,422,722
101,51984,600.620,28.797,428,710
102,51984,599.915,28.713,422,727
103,51984,599.159,28.689,423,717
104,51984,600.330,28.907,421,701
105,51984,599.739,28.902,434,701
106,51984,599.581,28.783,432,729
107,51984,599.212,28.671,429,703
108,51984,599.678,28.824,416,704
109,51984,599.034,28.589,434,715
110,51984,598.658,28.889,426,722
111,51984,598.959,28.583,431,720
112,51984,598.716,28.502,432,733
113,51984,598.414,28.759,419,695
114,51984,598.382,28.658,417,708
115,51984,598.013,28.524,422,703
116,51984,598.609,28.792,408,707
117,51984,598.070,28.632,416,703
118,51984,597.912,28.562,435,705
119,51984,598.034,28.717,436,714
120,51984,597.757,28.484,422,716
121,51984,597.263,28.538,433,707
122,51984,597.136,28.491,437,717
123,51984,597.011,28.565,426,711
124,51984,597.772,28.626,426,712
125,51984,597.705,28.568,413,710
126,51984,597.076,28.302,400,696
127,51984,597.103,28.431,415,698
128,51984,596.779,28.188,427,720
129,51984,596.612,28.413,431,714
130,51984,596.644,28.364,432,710
131,51984,596.602,28.540,420,714
132,51984,597.114,28.551,423,694
133,51984,595.972,28.499,423,708
134,51984,596.202,28.440,435,705
135,51984,595.965,28.345,426,715
136,51984,595.846,28.333,433,699
137,51984,595.748,28.266,426,696
138,51984,595.907,28.433,428,696
139,51984,595.417,28.324,428,705
140,51984,595.653,28.487,433,698
141,51984,595.368,28.367,433,708
142,51984,595.958,28.428,409,704
143,51984,595.402,28.319,413,715
144,51984,595.346,28.206,431,696
145,51984,595.114,28.317,426,697
146,51984,595.085,28.301,431,699
147,51984,594.477,28.227,429,707
148,51984,594.760,28.199,423,721
149,51984,594.694,28.131,420,706
150,51984,593.825,28.168,432,707
151,51984,594.814,28.291,435,703
152,51984,594.071,28.259,414,694
153,51984,593.708,28.338,427,733
154,51984,594.593,28.138,427,686
155,51984,593.770,28.082,423,698
156,51984,594.048,28.099,423,698
157,51984,594.014,28.276,429,694
158,51984,593.769,28.128,425,757
159,51984,593.521,27.991,419,735
160,51984,594.060,28.218,415,691
161,51984,593.225,28.185,419,691
162,51984,592.815,28.159,413,686
163,51984,592.660,28.132,420,694
164,51984,593.016,28.083,425,708
165,51984,593.026,28.060,430,705
166,51984,592.419,28.040,425,700
167,51984,592.450,27.985,421,705
168,51984,592.596,28.127,421,710
169,51984,592.503,27.970,418,702
170,51984,592.280,28.055,421,696
171,51984,591.905,28.060,426,697
