 ,Area1,Mean1,StdDev1,Min1,Max1
1,51984,1202.602,194.352,458,1483
2,51984,1189.978,193.917,448,1471
3,51984,1188.899,193.720,442,1439
4,51984,1187.409,193.276,434,1470
5,51984,1186.476,193.096,444,1474
6,51984,1187.771,193.596,440,1462
7,51984,1187.231,193.665,452,1470
8,51984,1186.686,193.388,446,1471
9,51984,1185.704,193.355,440,1429
10,51984,1184.030,192.883,426,1435
11,51984,1182.916,192.837,439,1445
12,51984,1183.579,193.020,444,1478
13,51984,1183.209,193.112,440,1440
14,51984,1182.099,192.489,442,1446
15,51984,1183.082,193.219,434,1431
16,51984,1181.639,192.730,454,1484
17,51984,1181.140,193.026,449,1467
18,51984,1180.407,192.650,449,1441
19,51984,1179.561,192.549,435,1440
20,51984,1178.571,192.416,447,1443
21,51984,1177.294,192.417,452,1484
22,51984,1178.920,192.811,455,1452
23,51984,1175.596,192.157,443,1436
24,51984,1175.202,192.012,449,1477
25,51984,1176.495,192.566,453,1428
26,51984,1175.876,192.580,440,1441
27,51984,1173.597,192.181,441,1435
28,51984,1171.901,191.962,447,1443
29,51984,1171.456,191.740,443,1433
30,51984,1172.427,191.714,443,1431
31,51984,1170.914,191.841,445,1466
32,51984,1171.877,191.942,442,1427
33,51984,1170.434,191.682,443,1451
34,51984,1169.653,191.766,441,1432
35,51984,1168.731,191.319,441,1418
36,51984,1167.848,191.190,443,1423
37,51984,1167.462,191.205,452,1449
38,51984,1167.088,191.351,449,1425
39,51984,1165.874,190.971,440,1420
40,51984,1166.298,191.061,448,1445
41,51984,1164.489,190.845,446,1436
42,51984,1166.327,191.297,444,1424
43,51984,1165.958,191.400,439,1435
44,51984,1163.804,190.701,446,1445
45,51984,1166.616,191.459,442,1480
46,51984,1162.867,190.980,446,1436
47,51984,1162.391,190.599,453,1452
48,51984,1160.721,190.350,447,1432
49,51984,1161.104,190.399,444,1444
50,51984,1159.683,189.988,445,1415
51,51984,1159.488,189.918,436,1423
52,51984,1161.400,190.620,434,1424
53,51984,1159.442,189.994,442,1430
54,51984,1159.488,190.252,434,1455
55,51984,1156.837,189.258,428,1443
56,51984,1157.085,189.463,445,1426
57,51984,1155.224,188.984,439,1416
58,51984,1154.906,189.131,441,1425
59,51984,1155.454,189.103,447,1428
60,51984,1153.944,188.899,443,1420
61,51984,1156.620,189.600,431,1421
62,51984,1154.347,189.263,440,1394
63,51984,1152.711,188.827,435,1419
64,51984,1154.069,189.247,429,1481
65,51984,1151.377,188.403,439,1445
66,51984,1150.662,188.344,444,1395
67,51984,1151.390,188.843,449,1461
68,51984,1151.122,188.634,447,1427
69,51984,1151.741,188.703,442,1405
70,51984,1148.298,188.125,442,1471
71,51984,1149.768,188.332,446,1404
72,51984,1147.514,188.179,437,1412
73,51984,1148.843,188.398,445,1419
74,51984,1148.462,188.183,448,1422
75,51984,1146.505,188.016,443,1420
76,51984,1145.030,187.325,432,1401
77,51984,1146.136,187.769,446,1408
78,51984,1144.157,187.513,443,1426
79,51984,1144.522,187.202,446,1426
80,51984,1144.453,187.627,447,1423
81,51984,1141.831,186.934,431,1442
82,51984,1145.045,188.023,444,1387
83,51984,1141.671,186.699,442,1386
84,51984,1142.398,187.004,443,1398
85,51984,1141.644,187.087,445,1411
86,51984,1140.370,186.883,443,1383
87,51984,1138.081,186.115,442,1404
88,51984,1138.884,186.535,443,1436
89,51984,1138.256,186.245,436,1437
90,51984,1139.586,186.679,444,1424
91,51984,1138.894,186.236,444,1407
92,51984,1139.154,186.813,428,1401
93,51984,1133.354,185.547,429,1391
94,51984,1134.998,185.858,430,1384
95,51984,1138.086,186.431,447,1388
96,51984,1131.701,184.767,445,1373
97,51984,1134.699,185.762,437,1416
98,51984,1134.827,185.808,446,1403
99,51984,1132.604,185.140,441,1368
100,51984,1133.411,185.473,436,1432
101,51984,1131.762,185.209,441,1411
102,51984,1129.943,184.750,434,1394
103,51984,1126.419,184.015,440,1398
104,51984,1130.479,185.040,439,1392
105,51984,1129.101,184.808,448,1419
106,51984,1129.339,185.076,442,1387
107,51984,1131.080,185.167,442,1412
108,51984,1127.903,184.460,438,1395
109,51984,1128.936,184.763,442,1384
110,51984,1126.468,184.172,426,1383
111,51984,1126.033,184.246,445,1398
112,51984,1127.427,184.700,430,1383
113,51984,1124.979,183.838,439,1384
114,51984,1127.608,184.689,445,1407
115,51984,1124.322,183.760,425,1401
116,51984,1125.725,184.179,424,1386
117,51984,1124.544,183.939,445,1406
118,51984,1124.909,183.929,432,1378
119,51984,1121.673,183.156,443,1352
120,51984,1119.623,182.818,440,1378
121,51984,1120.014,182.925,437,1375
122,51984,1119.072,182.840,443,1399
123,51984,1119.104,182.745,447,1395
124,51984,1119.078,182.838,442,1359
125,51984,1117.494,182.385,431,1371
126,51984,1120.418,183.019,438,1383
127,51984,1117.549,182.377,426,1388
128,51984,1117.994,182.668,436,1384
129,51984,1117.476,182.409,433,1363
130,51984,1115.132,181.895,447,1384
131,51984,1117.227,182.430,439,1373
132,51984,1116.039,182.129,442,1451
133,51984,1114.664,181.798,438,1380
134,51984,1113.276,181.515,430,1374
135,51984,1112.371,181.270,441,1435
136,51984,1113.762,181.552,444,1369
137,51984,1112.616,181.251,444,1375
138,51984,1113.818,181.823,445,1368
139,51984,1112.166,181.300,444,1363
140,51984,1111.918,181.315,429,1363
141,51984,1110.034,180.606,437,1373
142,51984,1110.718,180.813,436,1383
143,51984,1107.629,180.122,426,1370
144,51984,1113.111,181.623,436,1367
145,51984,1109.856,180.901,440,1383
146,51984,1108.593,180.614,429,1380
147,51984,1109.523,180.684,435,1363
148,51984,1105.769,179.564,441,1375
149,51984,1106.645,180.187,437,1357
150,51984,1105.897,180.059,440,1363
151,51984,1106.867,180.107,440,1352
152,51984,1106.062,179.994,434,1382
153,51984,1105.950,180.099,434,1396
154,51984,1103.539,179.458,426,1392
155,51984,1104.316,179.587,433,1381
156,51984,1102.530,178.959,437,1374
157,51984,1103.908,179.441,421,1363
158,51984,1100.950,178.747,437,1363
159,51984,1101.577,179.014,431,1366
160,51984,1101.229,178.784,431,1350
161,51984,1100.850,178.744,405,1375
162,51984,1099.202,178.085,440,1342
163,51984,1097.902,178.116,435,1365
164,51984,1099.233,178.121,443,1333
165,51984,1096.458,177.544,440,1348
166,51984,1096.795,177.539,440,1353
167,51984,1095.805,177.588,437,1380
168,51984,1096.954,177.736,439,1370
169,51984,1095.130,177.263,423,1364
170,51984,1094.226,176.969,447,1341
171,51984,1093.934,177.154,433,1352
172,51984,1093.280,176.729,430,1342
173,51984,1093.579,176.983,434,1358
174,51984,1093.329,177.010,436,1353
175,51984,1092.076,176.568,437,1351
176,51984,1092.786,176.621,437,1359
177,51984,1091.268,176.418,440,1367
178,51984,1091.393,176.485,438,1389
179,51984,1091.838,176.698,436,1350
180,51984,1090.833,176.308,416,1375
181,51984,1089.383,175.874,435,1315
182,51984,1089.166,175.792,440,1364
183,51984,1090.358,176.088,438,1344
184,51984,1089.405,176.021,434,1318
185,51984,1087.700,175.553,440,1338
186,51984,1089.488,176.220,434,1344
187,51984,1087.336,175.554,432,1331
188,51984,1086.713,175.339,434,1343
189,51984,1089.132,176.066,439,1373
190,51984,1085.619,175.210,422,1349
